game_id,title,year,n_obs,adj_mean,expected_Q3bFam,resid_Q3bFam,resid_Q4Fam,SE,lower_bound_adj,hiddenness_bucket,families,designers,categories,mechanics,n_version_tgt,n_version_src,n_contained_tgt,n_contained_src,n_reimplements_src,n_reimplementation_src,n_reimpl_tgt,n_expansion_src,n_expansion_tgt,n_integration_tgt,is_reimplementation,is_expansion,is_game_system,is_edition_title,is_volume_sequel,is_container,max_eco,eco_tokens,game_links_as_target,game_links_as_source,eligibility_flag,confidence,reason,evidence,related_id,related_title,family_related,bgg_page_fetch_status,bgg_page_snippet,bgg_description_source,bgg_description_snippet
12897,La Bataille de Ligny,1991.0,217,7.976467959678571,7.507374858079409,0.46909310159916195,0.461949529048427,0.08101596865112519,7.817676661122365,eligible,"[""Cities: Fleurus (Belgium)"", ""Country: Belgium"", ""Country: France"", ""History: Waterloo Campaign"", ""Series: La Bataille (Marshal Enterprises / Clash of Arms Games)""]","[""Ed Wimble""]","[""Napoleonic"", ""Wargame""]","[""Dice Rolling"", ""Hexagon Grid""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,Series: La Bataille (Marshal Enterprises / Clash of Arms Games),0,0,eligible,eligible,,"title 'La Bataille de Ligny' year 1991.0 weight 3.87 designers ['Ed Wimble'] n_obs 217 adj 7.98 resid 0.47 Q4 0.46 SE 0.0810 LB 7.82 hidden eligible cats ['Napoleonic', 'Wargame'] mechs ['Dice Rolling', 'Hexagon Grid'] | families ['Cities: Fleurus (Belgium)', 'Country: Belgium', 'Country: France', 'History: Waterloo Campaign'] (0 Game: 1 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 is_volume_sequel 0 is_container 0 (title 0 desc 0 cats Game System False) | eco max 12 (Game max 0 Series max 12 tokens Series: La Bataille (Marshal Enterprises / Clash of Arms Games)) | BGG page fetch attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudfl via games_pass2.parquet snippet 'Serious simulation of the Hundred Days Battle of Ligny: France vs Prussia.' | fetch attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudflare (bot protection) — fallback to local description + structured | desc_source games_pass2.parquet snippet 'Serious simulation of the Hundred Days Battle of Ligny: France vs Prussia.'",,,,attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudflare (bot protection) — fallback to local description + structured,Serious simulation of the Hundred Days Battle of Ligny: France vs Prussia.,games_pass2.parquet,Serious simulation of the Hundred Days Battle of Ligny: France vs Prussia.
17133,Railways of the World,2005.0,12114,8.025144865549422,7.656967570831476,0.36817729471794536,0.16032218482501293,0.010843181096884503,8.003892230599527,exclude,"[""Country: Mexico"", ""Country: USA"", ""Digital Implementations: Board Game Arena"", ""Digital Implementations: Tabletopia"", ""Game: Railways of the World"", ""Players: Games with expansions that add solo play""]","[""Glenn Drover"", ""Martin Wallace""]","[""Trains"", ""Transportation"", ""Video Game Theme""]","[""Action Points"", ""Connections"", ""End Game Bonuses"", ""Hexagon Grid"", ""Income"", ""Loans"", ""Network and Route Building"", ""Open Drafting"", ""Ownership"", ""Pick-up and Deliver"", ""Tile Placement"", ""Turn Order: Auction""]",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,Game: Railways of the World,1,0,eligible,eligible,,"title 'Railways of the World' year 2005.0 weight 3.02 designers ['Glenn Drover', 'Martin Wallace'] n_obs 12114 adj 8.03 resid 0.37 Q4 0.16 SE 0.0108 LB 8.00 hidden exclude cats ['Trains', 'Transportation', 'Video Game Theme'] mechs ['Action Points', 'Connections', 'End Game Bonuses'] | families ['Country: Mexico', 'Country: USA', 'Digital Implementations: Board Game Arena', 'Digital Implementations: Tabletopia'] (1 Game: 0 Series:) | game_links as_target 1 (version_tgt 0 contained_tgt 0 reimpl_tgt 1 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 is_volume_sequel 0 is_container 0 (title 0 desc 0 cats Game System False) | eco max 4 (Game max 4 Series max 0 tokens Game: Railways of the World) | BGG page fetch attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudfl via games_pass2.parquet snippet 'Build rails, race to deliver scarce goods, and fulfill your Rail Baron's secret goal.' | fetch attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudflare (bot protection) — fallback to local description + structured | desc_source games_pass2.parquet snippet 'Build rails, race to deliver scarce goods, and fulfill your Rail Baron's secret goal.'",,,,attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudflare (bot protection) — fallback to local description + structured,"Build rails, race to deliver scarce goods, and fulfill your Rail Baron's secret goal.",games_pass2.parquet,"Build rails, race to deliver scarce goods, and fulfill your Rail Baron's secret goal."
22766,Die Siedler von Catan: Das Kartenspiel – 10th Anniversary Special Edition Tin Box,2006.0,395,7.634883303726444,6.679174518754236,0.9557087849722086,0.9204650815611801,0.06004847023834176,7.517188302059294,eligible,"[""Containers: Tin/Metal Box"", ""Game: Catan"", ""Game: Catan Card Game"", ""Players: Two-Player Only Games""]","[""Klaus Teuber""]","[""Card Game"", ""Fantasy"", ""Medieval""]","[""Hand Management"", ""Open Drafting"", ""Trading""]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,40,Game: Catan;Game: Catan Card Game,1,0,hard_exclude,high,"contained_in target of 278 (Catan Card Game) via game_links contained_in + families ['Game: Catan', 'Game: Catan Card Game'] + title 'Die Siedler von Catan: Das Kartenspiel – 10th Anniversary Special Edition Tin Box' contains edition/collector/Kickstarter pattern 1 shared_designers 1 year_diff 10.0 weight_diff 0.11 — high confidence derivative/edition/bundle, hard_exclude","title 'Die Siedler von Catan: Das Kartenspiel – 10th Anniversary Special Edition Tin Box' year 2006.0 weight 2.55 designers ['Klaus Teuber'] n_obs 395 adj 7.63 resid 0.96 Q4 0.92 SE 0.0600 LB 7.52 hidden eligible cats ['Card Game', 'Fantasy', 'Medieval'] mechs ['Hand Management', 'Open Drafting', 'Trading'] | families ['Containers: Tin/Metal Box', 'Game: Catan', 'Game: Catan Card Game', 'Players: Two-Player Only Games'] (2 Game: 0 Series:) | game_links as_target 1 (version_tgt 0 contained_tgt 1 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 1 is_volume_sequel 0 is_container 0 (title 0 desc 0 cats Game System False) | eco max 40 (Game max 40 Series max 0 tokens Game: Catan;Game: Catan Card Game) | BGG page fetch attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudfl via games_pass2.parquet snippet '' | hard: contained_in 278->22766 Game:['Game: Catan', 'Game: Catan Card Game'] shared 1 ydiff 10.0 wdiff 0.11199999999999966 BGG page attempted webfetch https://boa | fetch attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudflare (bot protection) — fallback to local description + structured | desc_source games_pass2.parquet snippet ''",278.0,Catan Card Game,Game: Catan,attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudflare (bot protection) — fallback to local description + structured,,games_pass2.parquet,
23604,The World Cup Game,2006.0,741,7.527375316005767,6.540834485851095,0.9865408301546719,0.9525128233265647,0.04384210439530261,7.441444791390974,eligible,"[""Admin: Better Description Needed!"", ""Sports: Football / Soccer"", ""Theme: FIFA World Cup""]","[""Shaun Derrick""]","[""Sports""]","[""Tile Placement""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,eligible,eligible,,"title 'The World Cup Game' year 2006.0 weight 1.98 designers ['Shaun Derrick'] n_obs 741 adj 7.53 resid 0.99 Q4 0.95 SE 0.0438 LB 7.44 hidden eligible cats ['Sports'] mechs ['Tile Placement'] | families ['Admin: Better Description Needed!', 'Sports: Football / Soccer', 'Theme: FIFA World Cup'] (0 Game: 0 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 is_volume_sequel 0 is_container 0 (title 0 desc 0 cats Game System False) | eco max 0 (Game max 0 Series max 0 tokens ) | BGG page fetch attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudfl via games_pass2.parquet snippet '' | fetch attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudflare (bot protection) — fallback to local description + structured | desc_source games_pass2.parquet snippet ''",,,,attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudflare (bot protection) — fallback to local description + structured,,games_pass2.parquet,
30645,Tammany Hall,2007.0,4375,7.773017390778109,7.275112712103322,0.4979046786747867,0.46198015300563977,0.01804311292303556,7.73765288944896,exclude,"[""Cities: New York (New York, USA)"", ""Components: Map (City Scale)"", ""Crowdfunding: Kickstarter"", ""Digital Implementations: BoardSpace"", ""Digital Implementations: SlothNinja"", ""Political: Elections""]","[""Doug Eckhart""]","[""Negotiation"", ""Political"", ""Territory Building""]","[""Area Majority / Influence"", ""Auction / Bidding"", ""Auction: Sealed Bid"", ""Catch the Leader"", ""Variable Player Powers""]",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,6,eligible,eligible,,"title 'Tammany Hall' year 2007.0 weight 2.78 designers ['Doug Eckhart'] n_obs 4375 adj 7.77 resid 0.50 Q4 0.46 SE 0.0180 LB 7.74 hidden exclude cats ['Negotiation', 'Political', 'Territory Building'] mechs ['Area Majority / Influence', 'Auction / Bidding', 'Auction: Sealed Bid'] | families ['Cities: New York (New York, USA)', 'Components: Map (City Scale)', 'Crowdfunding: Kickstarter', 'Digital Implementations: BoardSpace'] (0 Game: 0 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 6 (version_src 5 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 is_volume_sequel 0 is_container 0 (title 0 desc 0 cats Game System False) | eco max 0 (Game max 0 Series max 0 tokens ) | BGG page fetch attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudfl via games_pass2.parquet snippet 'Fight for political power in New York during the era of Boss Tweed.' | fetch attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudflare (bot protection) — fallback to local description + structured | desc_source games_pass2.parquet snippet 'Fight for political power in New York during the era of Boss Tweed.'",,,,attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudflare (bot protection) — fallback to local description + structured,Fight for political power in New York during the era of Boss Tweed.,games_pass2.parquet,Fight for political power in New York during the era of Boss Tweed.
30957,Tribune: Primus Inter Pares,2007.0,4660,7.681127930775768,7.3365547454563576,0.34457318531941006,0.4340919305566775,0.01748266104424672,7.646861915129044,exclude,"[""Ancient: Rome""]","[""Karl-Heinz Schmiel""]","[""Ancient"", ""Political""]","[""Auction / Bidding"", ""Hand Management"", ""Open Drafting"", ""Set Collection"", ""Sudden Death Ending"", ""Worker Placement""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,eligible,eligible,,"title 'Tribune: Primus Inter Pares' year 2007.0 weight 2.87 designers ['Karl-Heinz Schmiel'] n_obs 4660 adj 7.68 resid 0.34 Q4 0.43 SE 0.0175 LB 7.65 hidden exclude cats ['Ancient', 'Political'] mechs ['Auction / Bidding', 'Hand Management', 'Open Drafting'] | families ['Ancient: Rome'] (0 Game: 0 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 is_volume_sequel 0 is_container 0 (title 0 desc 0 cats Game System False) | eco max 0 (Game max 0 Series max 0 tokens ) | BGG page fetch attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudfl via games_pass2.parquet snippet 'Fight for control over the ruling factions of Rome in this game of intrigue!' | fetch attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudflare (bot protection) — fallback to local description + structured | desc_source games_pass2.parquet snippet 'Fight for control over the ruling factions of Rome in this game of intrigue!'",,,,attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudflare (bot protection) — fallback to local description + structured,Fight for control over the ruling factions of Rome in this game of intrigue!,games_pass2.parquet,Fight for control over the ruling factions of Rome in this game of intrigue!
31627,Ticket to Ride: Nordic Countries,2007.0,14132,7.858752074705099,7.257429497407639,0.6013225772974602,0.5032501468392807,0.010039190179658838,7.839075261952968,exclude,"[""Cities: Copenhagen (Denmark)"", ""Cities: Stockholm (Sweden)"", ""Components: Map (Continental / National scale)"", ""Country: Denmark"", ""Country: Estonia"", ""Country: Finland"", ""Country: Norway"", ""Country: Sweden"", ""Game: Ticket to Ride (Official)"", ""Theme: Trains""]","[""Alan R. Moon""]","[""Trains""]","[""Hand Management"", ""Network and Route Building"", ""Open Drafting"", ""Push Your Luck"", ""Set Collection""]",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21,Game: Ticket to Ride (Official),1,0,borderline,borderline,"established-series/ecosystem derivative via families ['Game: Ticket to Ride (Official)'] eco 21 (≥12, like System: CATAN 40/Series: Unlock 47/Game: Hitster/Exceed) + title contains family token True + BGG page attempted webfetch https://boa — no version/contained link, but technically standalone but not genuinely hidden to modern hobby audience — borderline medium (Pass7 expanded threshold 12 vs 15)","title 'Ticket to Ride: Nordic Countries' year 2007.0 weight 1.97 designers ['Alan R. Moon'] n_obs 14132 adj 7.86 resid 0.60 Q4 0.50 SE 0.0100 LB 7.84 hidden exclude cats ['Trains'] mechs ['Hand Management', 'Network and Route Building', 'Open Drafting'] | families ['Cities: Copenhagen (Denmark)', 'Cities: Stockholm (Sweden)', 'Components: Map (Continental / National scale)', 'Country: Denmark'] (1 Game: 0 Series:) | game_links as_target 1 (version_tgt 0 contained_tgt 0 reimpl_tgt 1 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 is_volume_sequel 0 is_container 0 (title 0 desc 0 cats Game System False) | eco max 21 (Game max 21 Series max 0 tokens Game: Ticket to Ride (Official)) | BGG page fetch attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudfl via games_pass2.parquet snippet 'Build railways to connect destinations across Scandinavia, Finland, and Estonia.' | borderline: ecosystem eco 21 contains family token True | fetch attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudflare (bot protection) — fallback to local description + structured | desc_source games_pass2.parquet snippet 'Build railways to connect destinations across Scandinavia, Finland, and Estonia.'",,,Game: Ticket to Ride (Official),attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudflare (bot protection) — fallback to local description + structured,"Build railways to connect destinations across Scandinavia, Finland, and Estonia.",games_pass2.parquet,"Build railways to connect destinations across Scandinavia, Finland, and Estonia."
31954,"A Victory Denied: Crisis at Smolensk, July-September, 1941",2009.0,415,7.618768712069449,7.247604773059395,0.37116393901005384,0.2774334186303369,0.058583652831032514,7.503944752520625,eligible,"[""Cities: Smolensk  (Russia)"", ""Country: Belarus"", ""Country: Russia"", ""Digital Implementations: VASSAL"", ""History: World War II (Eastern Front)"", ""Players: Two-Player Only Games"", ""Series: Fierce Fight!"", ""Series: International Games (MMP)""]","[""Adam Starkweather""]","[""Wargame"", ""World War II""]","[""Chit-Pull System"", ""Dice Rolling"", ""Hexagon Grid"", ""Ratio / Combat Results Table"", ""Simulation"", ""Zone of Control""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,Series: Fierce Fight!;Series: International Games (MMP),0,0,eligible,eligible,,"title 'A Victory Denied: Crisis at Smolensk, July-September, 1941' year 2009.0 weight 2.56 designers ['Adam Starkweather'] n_obs 415 adj 7.62 resid 0.37 Q4 0.28 SE 0.0586 LB 7.50 hidden eligible cats ['Wargame', 'World War II'] mechs ['Chit-Pull System', 'Dice Rolling', 'Hexagon Grid'] | families ['Cities: Smolensk  (Russia)', 'Country: Belarus', 'Country: Russia', 'Digital Implementations: VASSAL'] (0 Game: 2 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 is_volume_sequel 0 is_container 0 (title 0 desc 0 cats Game System False) | eco max 16 (Game max 0 Series max 16 tokens Series: Fierce Fight!;Series: International Games (MMP)) | BGG page fetch attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudfl via games_pass2.parquet snippet 'A simulation of the fighting between the Axis and Soviet forces around Smolensk.' | fetch attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudflare (bot protection) — fallback to local description + structured | desc_source games_pass2.parquet snippet 'A simulation of the fighting between the Axis and Soviet forces around Smolensk.'",,,,attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudflare (bot protection) — fallback to local description + structured,A simulation of the fighting between the Axis and Soviet forces around Smolensk.,games_pass2.parquet,A simulation of the fighting between the Axis and Soviet forces around Smolensk.
41006,Ordo,2009.0,109,7.683836580063044,6.884445663353091,0.7993909167099531,0.8007879969741065,0.11431079545189816,7.459787420977324,eligible,"[""Category: Combinatorial"", ""Components: 8 x 10 Grids"", ""Components: Wooden pieces & boards"", ""Containers: Zippered Pouch"", ""Digital Implementations: Abstract Play"", ""Digital Implementations: BoardSpace"", ""Digital Implementations: igGameCenter"", ""Digital Implementations: MindSports"", ""Digital Implementations: Super Duper Games"", ""Players: Two-Player Only Games""]","[""Dieter Stein""]","[""Abstract Strategy""]","[""Grid Movement"", ""Square Grid""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,eligible,eligible,,"title 'Ordo' year 2009.0 weight 2.88 designers ['Dieter Stein'] n_obs 109 adj 7.68 resid 0.80 Q4 0.80 SE 0.1143 LB 7.46 hidden eligible cats ['Abstract Strategy'] mechs ['Grid Movement', 'Square Grid'] | families ['Category: Combinatorial', 'Components: 8 x 10 Grids', 'Components: Wooden pieces & boards', 'Containers: Zippered Pouch'] (0 Game: 0 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 is_volume_sequel 0 is_container 0 (title 0 desc 0 cats Game System False) | eco max 0 (Game max 0 Series max 0 tokens ) | BGG page fetch attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudfl via games_pass2.parquet snippet 'Reach for the other side and maintain the connection at the same time.' | fetch attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudflare (bot protection) — fallback to local description + structured | desc_source games_pass2.parquet snippet 'Reach for the other side and maintain the connection at the same time.'",,,,attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudflare (bot protection) — fallback to local description + structured,Reach for the other side and maintain the connection at the same time.,games_pass2.parquet,Reach for the other side and maintain the connection at the same time.
62230,Wild Blue Yonder,2017.0,303,8.031898303663032,7.481866197844473,0.5500321058185591,0.6831469098427476,0.06856132176790099,7.897518112997947,eligible,"[""Series: Down in Flames (Dan Verssen)""]","[""Chris Janiec""]","[""Aviation / Flight"", ""Card Game"", ""Wargame"", ""World War II""]","[""Campaign / Battle Card Driven"", ""Hand Management""]",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,Series: Down in Flames (Dan Verssen),2,0,eligible,eligible,,"title 'Wild Blue Yonder' year 2017.0 weight 2.59 designers ['Chris Janiec'] n_obs 303 adj 8.03 resid 0.55 Q4 0.68 SE 0.0686 LB 7.90 hidden eligible cats ['Aviation / Flight', 'Card Game', 'Wargame'] mechs ['Campaign / Battle Card Driven', 'Hand Management'] | families ['Series: Down in Flames (Dan Verssen)'] (0 Game: 1 Series:) | game_links as_target 2 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 2) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 is_volume_sequel 0 is_container 0 (title 0 desc 0 cats Game System False) | eco max 6 (Game max 0 Series max 6 tokens Series: Down in Flames (Dan Verssen)) | BGG page fetch attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudfl via games_pass2.parquet snippet '' | fetch attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudflare (bot protection) — fallback to local description + structured | desc_source games_pass2.parquet snippet ''",,,,attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudflare (bot protection) — fallback to local description + structured,,games_pass2.parquet,
62972,The Barbarossa Campaign,2010.0,227,8.058188629726226,7.543536543088784,0.514652086637442,0.5509066231338142,0.07921137776193223,7.902934329312839,eligible,"[""History: World War II (Eastern Front)"", ""Players: Games with Solitaire Rules"", ""Players: Solitaire Only Games"", ""Players: Solitaire Only Wargames"", ""Players: Wargames with Solitaire Rules""]","[""Alan Emrich"", ""Gary Graber"", ""Carl Paradis""]","[""Wargame"", ""World War II""]","[""Campaign / Battle Card Driven"", ""Chit-Pull System"", ""Dice Rolling"", ""Hexagon Grid""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,eligible,eligible,,"title 'The Barbarossa Campaign' year 2010.0 weight 3.14 designers ['Alan Emrich', 'Gary Graber', 'Carl Paradis'] n_obs 227 adj 8.06 resid 0.51 Q4 0.55 SE 0.0792 LB 7.90 hidden eligible cats ['Wargame', 'World War II'] mechs ['Campaign / Battle Card Driven', 'Chit-Pull System', 'Dice Rolling'] | families ['History: World War II (Eastern Front)', 'Players: Games with Solitaire Rules', 'Players: Solitaire Only Games', 'Players: Solitaire Only Wargames'] (0 Game: 0 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 is_volume_sequel 0 is_container 0 (title 0 desc 0 cats Game System False) | eco max 0 (Game max 0 Series max 0 tokens ) | BGG page fetch attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudfl via games_pass2.parquet snippet 'Solo wargame -- you play as the Axis on the Russian Front of World War II.' | fetch attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudflare (bot protection) — fallback to local description + structured | desc_source games_pass2.parquet snippet 'Solo wargame -- you play as the Axis on the Russian Front of World War II.'",,,,attempted webfetch https://boardgamegeek.com/boardgame/{gid} -> HTTP 403 Cloudflare (bot protection) — fallback to local description + structured,Solo wargame -- you play as the Axis on the Russian Front of World War II.,games_pass2.parquet,Solo wargame -- you play as the Axis on the Russian Front of World War II.
