game_id,title,primary_type,exposure_band,share_band,n_band,mean_adj_band,mean_p_band,adj_diff_vs_global
240,Britannia,Wargame,ge20,0.6173641173641173,2567,,,
241,Age of Exploration,Wargame,0-4,0.0159574468085106,2,,,
241,Age of Exploration,Wargame,5-19,0.1968085106382978,36,,,
241,Age of Exploration,Wargame,ge20,0.7872340425531915,148,,,
242,Junta,Economic,0-4,0.123856439127375,703,,,
242,Junta,Economic,5-19,0.294862772695285,1676,,,
242,Junta,Economic,ge20,0.5812807881773399,3303,,,
243,Advanced Squad Leader,Wargame,0-4,0.0508029197080292,174,,,
243,Advanced Squad Leader,Wargame,5-19,0.275036496350365,942,,,
243,Advanced Squad Leader,Wargame,ge20,0.6741605839416058,2309,,,
244,Circus Maximus,Other,ALL,1.0,1651,7.084920664015948,0.7008526083709147,0.0
247,Gloria Picktoria,Other,ALL,1.0,1128,6.734149397028899,0.7132723425984383,0.0
248,Blood Royale,Other,ALL,1.0,638,6.864055558761383,0.7465056395955372,0.0
249,Lifeboats,Party,0-4,0.1009472259810554,372,,,
249,Lifeboats,Party,5-19,0.3204330175913396,1183,,,
249,Lifeboats,Party,ge20,0.5786197564276049,2138,,,
250,Colonial Diplomacy,Wargame,0-4,0.0572916666666666,21,,,
250,Colonial Diplomacy,Wargame,5-19,0.28125,108,,,
250,Colonial Diplomacy,Wargame,ge20,0.6614583333333334,254,,,
252,The Battle of Borodino: Napoleon in Russia 1812,Wargame,0-4,0.0,0,,,
252,The Battle of Borodino: Napoleon in Russia 1812,Wargame,5-19,0.0595238095238095,9,,,
252,The Battle of Borodino: Napoleon in Russia 1812,Wargame,ge20,0.9404761904761904,157,,,
254,Empires in Arms,Wargame,0-4,0.0426387771520514,52,,,
254,Empires in Arms,Wargame,5-19,0.2059533386967015,255,,,
254,Empires in Arms,Wargame,ge20,0.7514078841512469,933,,,
256,Mississippi Queen,Other,ALL,1.0,4212,6.691744311504042,0.6768464015851935,0.0
257,Kill Doctor Lucky,Other,ALL,1.0,7097,6.345550413905374,0.5739545393207109,0.0
258,Fluxx,Other,ALL,1.0,17494,5.7769209324282444,0.4922457684982356,0.0
259,Atlantic Storm,Wargame,0-4,0.0399274047186932,21,,,
259,Atlantic Storm,Wargame,5-19,0.1524500907441016,83,,,
259,Atlantic Storm,Wargame,ge20,0.8076225045372051,445,,,
260,Starship Troopers: Prepare For Battle!,Wargame,0-4,0.0295566502463054,5,,,
260,Starship Troopers: Prepare For Battle!,Wargame,5-19,0.1822660098522167,36,,,
260,Starship Troopers: Prepare For Battle!,Wargame,ge20,0.7881773399014779,160,,,
261,Olympia 2000 (v. Chr.),Other,ALL,1.0,274,6.50496452186526,0.7718049347642031,0.0
263,Manitou,Other,ALL,1.0,400,6.524225877488548,0.7833498907008724,0.0
264,Enemy in Sight,Wargame,0-4,0.0290697674418604,19,,,
264,Enemy in Sight,Wargame,5-19,0.1598837209302325,109,,,
264,Enemy in Sight,Wargame,ge20,0.811046511627907,558,,,
265,Intrigue,Other,ALL,1.0,2816,6.833531888102977,0.7111564366172415,0.0
267,Tycoon,Economic,0-4,0.0226628895184136,16,,,
267,Tycoon,Economic,5-19,0.0793201133144475,55,,,
267,Tycoon,Economic,ge20,0.8980169971671388,634,,,
268,Cheops,Other,ALL,1.0,299,6.706782551701664,0.8135199113097691,0.0
270,Svea Rike,Economic,0-4,0.1633333333333333,97,,,
270,Svea Rike,Economic,5-19,0.3433333333333333,206,,,
270,Svea Rike,Economic,ge20,0.4933333333333333,296,,,
271,It's Mine!,Other,ALL,1.0,454,6.354272494077309,0.7017224213008539,0.0
272,Downtown,Other,ALL,1.0,145,6.727546231239748,0.8540775893809002,0.0
273,Africa 1880,Wargame,0-4,0.0921985815602836,12,,,
273,Africa 1880,Wargame,5-19,0.1843971631205673,25,,,
273,Africa 1880,Wargame,ge20,0.723404255319149,102,,,
274,Guerilla,Wargame,0-4,0.0255102040816326,9,,,
274,Guerilla,Wargame,5-19,0.1632653061224489,63,,,
274,Guerilla,Wargame,ge20,0.8112244897959183,318,,,
277,Res Publica,Other,ALL,1.0,1024,6.378794153869655,0.7439624588421313,0.0
478,Citadels,Other,ALL,1.0,53698,7.251871099876257,0.536803360351805,0.0
287,Bazaar,Other,ALL,1.0,1827,6.838958040629089,0.7715042329370665,0.0
289,Chariot Lords,Wargame,0-4,0.0043668122270742,0,,,
289,Chariot Lords,Wargame,5-19,0.1135371179039301,25,,,
289,Chariot Lords,Wargame,ge20,0.8820960698689956,202,,,
290,Gold Digger,Other,ALL,1.0,727,6.01365921383354,0.6562066487918878,0.0
291,Courtisans of Versailles,Other,ALL,1.0,174,6.030912701324619,0.6961900643005613,0.0
292,Attacke,Other,ALL,1.0,165,6.203239589888609,0.7426940193884806,0.0
293,Bamboleo,Party,0-4,0.0565302144249512,86,,,
293,Bamboleo,Party,5-19,0.2638076673164392,405,,,
293,Bamboleo,Party,ge20,0.6796621182586094,1046,,,
295,Europa 1945-2030,Other,ALL,1.0,338,6.465466147483269,0.8026797734233424,0.0
296,Medieval Merchant,Economic,0-4,0.021150592216582,24,,,
296,Medieval Merchant,Economic,5-19,0.1116751269035533,132,,,
296,Medieval Merchant,Economic,ge20,0.8671742808798646,1025,,,
297,Stadens nyckel,Other,ALL,1.0,123,5.861222540044278,0.6718738794518382,0.0
299,De Bellis Antiquitatis: Quick Play Wargame Rules with Army Lists for Ancient and Medieval Battles,Wargame,0-4,0.0315315315315315,20,,,
299,De Bellis Antiquitatis: Quick Play Wargame Rules with Army Lists for Ancient and Medieval Battles,Wargame,5-19,0.2552552552552553,170,,,
299,De Bellis Antiquitatis: Quick Play Wargame Rules with Army Lists for Ancient and Medieval Battles,Wargame,ge20,0.7132132132132132,475,,,
300,Tutankhamen,Other,ALL,1.0,1350,6.499115068318424,0.7332644311626548,0.0
301,Campanile,Other,ALL,1.0,377,6.530632516752502,0.7767792909718136,0.0
302,Forum Romanum,Other,ALL,1.0,506,7.17794931093886,0.8197707614124653,0.0
304,Evergreen,Other,ALL,1.0,364,5.967887617460326,0.7926719542004854,0.0
305,Der Fliegende Holländer,Other,ALL,1.0,351,6.463612543091977,0.8260681103917693,0.0
307,Candidate,Other,ALL,1.0,184,5.968875941318791,0.7117947360682567,0.0
308,Santa Fe,Other,ALL,1.0,241,7.448039123789988,0.811146635461241,0.0
310,Wizard's Quest,Wargame,0-4,0.1006849315068493,146,,,
310,Wizard's Quest,Wargame,5-19,0.2842465753424658,415,,,
310,Wizard's Quest,Wargame,ge20,0.6150684931506849,898,,,
311,Time Agent,Other,ALL,1.0,282,7.235652589438241,0.8502809551150525,0.0
312,Landlord!,Other,ALL,1.0,966,6.213989151186027,0.6661674794073809,0.0
313,Big Boss,Economic,0-4,0.0414394765539803,37,,,
313,Big Boss,Economic,5-19,0.1548527808069792,141,,,
313,Big Boss,Economic,ge20,0.8037077426390403,737,,,
314,Highlanders,Wargame,0-4,0.2072072072072072,46,,,
314,Highlanders,Wargame,5-19,0.2972972972972973,66,,,
314,Highlanders,Wargame,ge20,0.4954954954954955,110,,,
316,Chase,Other,ALL,1.0,313,7.043605492019672,0.7962739349230666,0.0
317,The Mob,Other,ALL,1.0,225,6.813343009950772,0.7232766554773931,0.0
321,The Mole in the Hole,Other,ALL,1.0,1112,6.585207372247833,0.6234774490150266,0.0
322,Tonga Bonga,Economic,0-4,0.0124777183600713,6,,,
322,Tonga Bonga,Economic,5-19,0.0909090909090909,50,,,
322,Tonga Bonga,Economic,ge20,0.8966131907308378,503,,,
323,Anno 1452,Other,ALL,1.0,191,6.461179700315192,0.8261015030512323,0.0
327,Loopin' Louie,Other,ALL,1.0,9546,7.054388167821967,0.5962522026068882,0.0
329,Russian Front,Wargame,0-4,0.0116959064327485,7,,,
329,Russian Front,Wargame,5-19,0.1388888888888889,95,,,
329,Russian Front,Wargame,ge20,0.8494152046783626,581,,,
330,Block Mania,Wargame,0-4,0.1143497757847533,50,,,
330,Block Mania,Wargame,5-19,0.3004484304932735,134,,,
330,Block Mania,Wargame,ge20,0.5852017937219731,261,,,
332,Vernissage,Economic,0-4,0.0096153846153846,1,,,
332,Vernissage,Economic,5-19,0.0336538461538461,6,,,
332,Vernissage,Economic,ge20,0.9567307692307692,199,,,
333,Waterworks,Other,ALL,1.0,2087,5.694148547497372,0.6143924054892835,0.0
334,Advance to Boardwalk,Economic,0-4,0.1102850061957868,88,,,
334,Advance to Boardwalk,Economic,5-19,0.3023543990086741,244,,,
334,Advance to Boardwalk,Economic,ge20,0.587360594795539,474,,,
335,Breakthru,Other,ALL,1.0,370,6.006512273309777,0.7433413783714915,0.0
336,Jumpin,Other,ALL,1.0,223,5.678259184625296,0.7098800563558059,0.0
337,Circus Flohcati,Other,ALL,1.0,3231,7.070187661752639,0.668160924455853,0.0
338,Bargain Hunter,Other,ALL,1.0,1035,7.266576967109327,0.8045079215880998,0.0
339,Quiddler,Other,ALL,1.0,3682,6.27001653072896,0.5421874365256402,0.0
340,Frank's Zoo,Other,ALL,1.0,3744,6.985609775519554,0.661679375294166,0.0
343,Twins,Other,ALL,1.0,242,6.646704832216175,0.7470285062468991,0.0
344,Classic Art,Other,ALL,1.0,595,7.057720390731794,0.8099685161110654,0.0
348,Merchants of the Middle Ages,Economic,0-4,0.0101083032490974,13,,,
348,Merchants of the Middle Ages,Economic,5-19,0.0880866425992779,121,,,
348,Merchants of the Middle Ages,Economic,ge20,0.9018050541516246,1249,,,
349,Halunken & Spelunken,Other,ALL,1.0,290,5.947091965812905,0.7565175545034863,0.0
350,Hattrick,Other,ALL,1.0,322,6.969972728617806,0.7891117140741551,0.0
352,Trumpet,Other,ALL,1.0,603,6.476971056377997,0.6580188615784447,0.0
353,Inkognito: The Card Game,Other,ALL,1.0,555,5.748932528411374,0.6836922579445543,0.0
354,Stick 'Em,Other,ALL,1.0,3781,7.553269110503264,0.7550844479005648,0.0
355,Das letzte Paradies,Other,ALL,1.0,234,6.698879561788117,0.8202477553508546,0.0
356,Ab die Post!,Other,ALL,1.0,215,5.7160084747907325,0.7448803588998277,0.0
357,Excape,Other,ALL,1.0,2144,6.918036958130292,0.6905480127065574,0.0
359,Bucket Brigade,Other,ALL,1.0,706,6.459487691031182,0.7073815007876642,0.0
360,Quests of the Round Table,Other,ALL,1.0,304,5.601400388212612,0.6740231859551213,0.0
361,Hare & Tortoise,Other,ALL,1.0,4803,6.948137647484684,0.7370726381339235,0.0
362,Elefantenparade,Other,ALL,1.0,210,6.146138858400034,0.7348401178451578,0.0
363,Cat Blues,Other,ALL,1.0,862,6.527889530222462,0.7215199248528322,0.0
364,Samarkand,Economic,0-4,0.0100783874580067,8,,,
364,Samarkand,Economic,5-19,0.0951847704367301,84,,,
364,Samarkand,Economic,ge20,0.8947368421052632,799,,,
366,Viva Pamplona!,Other,ALL,1.0,443,6.893870189966407,0.782818281751085,0.0
367,Overthrone,Other,ALL,1.0,280,5.634031915855919,0.7319076283519076,0.0
368,Relationship Tightrope,Other,ALL,1.0,1082,6.61545077953614,0.7105055858535115,0.0
369,5ive Straight,Other,ALL,1.0,312,6.5146457277698655,0.7489376331064559,0.0
371,Mystery Rummy: Murders in the Rue Morgue,Other,ALL,1.0,853,7.020170474151271,0.7044156190252042,0.0
372,Schotten Totten,Other,ALL,1.0,12185,7.629136427904309,0.6005599430382269,0.0
374,Colorado County,Other,ALL,1.0,182,6.535155508594805,0.8524957170500905,0.0
375,6 Billion,Other,ALL,1.0,131,5.67381385480888,0.776803710266266,0.0
376,DruidenWalzer,Other,ALL,1.0,795,6.231659727771848,0.7760689704316028,0.0
378,Lancashire Railways,Economic,0-4,0.0,0,,,
378,Lancashire Railways,Economic,5-19,0.0416666666666666,4,,,
378,Lancashire Railways,Economic,ge20,0.9583333333333334,115,,,
379,Express,Other,ALL,1.0,657,6.465301965595999,0.6802109393200434,0.0
380,Polarity,Other,ALL,1.0,1729,6.640520962543925,0.6793276600647403,0.0
381,X Pasch,Other,ALL,1.0,106,6.676584463822631,0.8673087510151254,0.0
382,Heimlich & Co.,Other,ALL,1.0,3932,6.782715937147861,0.6760728887517399,0.0
383,Turf Horse Racing,Other,ALL,1.0,115,6.942912550461541,0.7892148771181411,0.0
384,TurfMaster,Other,ALL,1.0,1030,7.683046583267463,0.7512462361699473,0.0
386,Pirateer,Other,ALL,1.0,1281,5.680458658509127,0.6003693046385016,0.0
387,Corruption,Other,ALL,1.0,348,6.1585925341475285,0.7103762398220258,0.0
388,Finale,Other,ALL,1.0,266,6.125353755514373,0.7517796341952928,0.0
389,Die Mauer,Other,ALL,1.0,304,6.519940121042133,0.7398149296786577,0.0
392,Brawl,Other,ALL,1.0,1169,6.618602060051592,0.6010905340659213,0.0
393,Dinosaurs of the Lost World,Other,ALL,1.0,420,6.883945342022197,0.6862616807310303,0.0
394,Kahuna,Other,ALL,1.0,9887,6.919518895314867,0.6747123866352446,0.0
396,Der dreizehnte Holzwurm,Other,ALL,1.0,122,6.582573242800861,0.7974659635043284,0.0
397,Diskwars,Wargame,0-4,0.1051625239005736,54,,,
397,Diskwars,Wargame,5-19,0.3231357552581262,169,,,
397,Diskwars,Wargame,ge20,0.5717017208413002,299,,,
398,Wildlife Safari,Other,ALL,1.0,3463,7.15435061236493,0.6777683438166348,0.0
399,Tom Clancy's Politika,Other,ALL,1.0,203,4.416288674400458,0.7101783505601665,0.0
400,Shanghai,Other,ALL,1.0,148,5.750741126798154,0.7275086631394417,0.0
401,Gold Connection,Other,ALL,1.0,164,6.744836717011255,0.7986710807148315,0.0
403,Elk Fest,Other,ALL,1.0,1857,6.491501526489706,0.6372115329118362,0.0
404,Worm Up!,Other,ALL,1.0,1043,6.201641286869825,0.6862764726424279,0.0
406,Meteo,Economic,0-4,0.0093457943925233,0,,,
406,Meteo,Economic,5-19,0.102803738317757,11,,,
406,Meteo,Economic,ge20,0.8878504672897196,95,,,
408,Zoon,Other,ALL,1.0,295,5.710776721201251,0.6829015528027969,0.0
410,D'raf,Other,ALL,1.0,117,6.822751128868215,0.7678452526526496,0.0
413,Die Erben von Hoax,Other,ALL,1.0,145,6.47042663616762,0.7773858333828235,0.0
414,Around the World in 80 Days,Other,ALL,1.0,341,6.234563764782522,0.679474146464491,0.0
416,A to Z,Party,0-4,0.0851851851851851,22,,,
416,A to Z,Party,5-19,0.2592592592592592,69,,,
416,A to Z,Party,ge20,0.6555555555555556,177,,,
417,Edison & Co.,Other,ALL,1.0,355,4.845961238109942,0.7622163982113923,0.0
420,Rail Baron,Economic,0-4,0.1047979797979797,165,,,
420,Rail Baron,Economic,5-19,0.3200757575757575,506,,,
420,Rail Baron,Economic,ge20,0.5751262626262627,911,,,
421,1830: Railways & Robber Barons,18XX,0-4,0.7366737739872068,4146,,,
421,1830: Railways & Robber Barons,18XX,5-19,0.2091329068941009,1177,,,
421,1830: Railways & Robber Barons,18XX,ge20,0.0541933191186922,304,,,
422,1835,18XX,0-4,0.4777777777777778,344,,,
422,1835,18XX,5-19,0.3430555555555555,246,,,
422,1835,18XX,ge20,0.1791666666666666,128,,,
423,1856: Railroading in Upper Canada from 1856,18XX,0-4,0.4555722891566265,605,,,
423,1856: Railroading in Upper Canada from 1856,18XX,5-19,0.3742469879518072,497,,,
423,1856: Railroading in Upper Canada from 1856,18XX,ge20,0.1701807228915662,225,,,
531,Merchants of Amsterdam,Economic,0-4,0.0307414104882459,50,,,
531,Merchants of Amsterdam,Economic,5-19,0.1151295961422543,190,,,
531,Merchants of Amsterdam,Economic,ge20,0.8541289933694997,1417,,,
533,Labyrinth: The Card Game,Other,ALL,1.0,1593,5.722905995655874,0.5701371460047688,0.0
534,N.Y. Chase,Other,ALL,1.0,623,6.53366839542657,0.6189378152368019,0.0
535,Power Barons,Other,ALL,1.0,197,5.689563534076393,0.6934905397524286,0.0
536,Visionary,Party,0-4,0.056,14,,,
536,Visionary,Party,5-19,0.212,53,,,
536,Visionary,Party,ge20,0.732,183,,,
538,Manager,Economic,0-4,0.0296296296296296,3,,,
538,Manager,Economic,5-19,0.0814814814814814,10,,,
538,Manager,Economic,ge20,0.8888888888888888,120,,,
539,Dampfross,Other,ALL,1.0,867,6.605160742319737,0.7658983490022769,0.0
540,Sisimizi,Other,ALL,1.0,252,6.628364364578201,0.773161362338249,0.0
541,Das Motorsportspiel,Other,ALL,1.0,381,7.884625607694253,0.7498600468193234,0.0
542,Animocrazy,Party,0-4,0.1103565365025466,129,,,
542,Animocrazy,Party,5-19,0.300509337860781,354,,,
542,Animocrazy,Party,ge20,0.5891341256366723,694,,,
433,Shark,Economic,0-4,0.0249287749287749,34,,,
433,Shark,Economic,5-19,0.1253561253561253,175,,,
433,Shark,Economic,ge20,0.8497150997150997,1193,,,
436,Canyon,Other,ALL,1.0,811,6.674150575546602,0.747089432491606,0.0
437,Master Labyrinth,Other,ALL,1.0,2769,6.4869271185844655,0.6321072106052152,0.0
438,Scotland Yard,Other,ALL,1.0,16875,6.700708313692894,0.6075929648207232,0.0
440,Zoff in Buffalo,Other,ALL,1.0,307,6.870892876118027,0.8205995820481601,0.0
441,Filthy Rich,Economic,0-4,0.0787292817679558,56,,,
441,Filthy Rich,Economic,5-19,0.1892265193370165,136,,,
441,Filthy Rich,Economic,ge20,0.7320441988950276,530,,,
442,Um Reifenbreite,Other,ALL,1.0,2411,7.135474582091967,0.7450053283968437,0.0
443,Code 777,Other,ALL,1.0,2137,7.133353883841833,0.8000264452716702,0.0
444,Escape from the Hidden Castle,Other,ALL,1.0,2106,6.576875075573336,0.664597155005751,0.0
445,Die Osterinsel,Other,ALL,1.0,237,6.213635292333402,0.775200833896883,0.0
446,Avalanche,Other,ALL,1.0,262,5.907259829530711,0.6977398773768738,0.0
449,The Great Balloon Race,Other,ALL,1.0,283,6.477181766702152,0.7165943767620482,0.0
450,Octi,Other,ALL,1.0,335,6.982977006169006,0.7924462588551368,0.0
452,Mummy Rummy,Other,ALL,1.0,186,5.102211705444417,0.63651834362824,0.0
454,Tante Tarantel,Other,ALL,1.0,139,6.720187154931739,0.8033770963633281,0.0
455,Am Fuß des Kilimandscharo,Other,ALL,1.0,100,5.96694976154635,0.7600158218749188,0.0
457,Jumbo Grand Prix,Other,ALL,1.0,137,6.218434336770599,0.7686029920886952,0.0
458,Sherlock Holmes: The Card Game,Other,ALL,1.0,607,6.374143192704742,0.6077591559521726,0.0
459,Ausgebremst,Other,ALL,1.0,253,7.293944343781467,0.7755643652977973,0.0
460,Railway Rivals,Other,ALL,1.0,397,7.022939242787428,0.7331461704074292,0.0
461,Freibeuter,Economic,0-4,0.025,5,,,
461,Freibeuter,Economic,5-19,0.05,10,,,
461,Freibeuter,Economic,ge20,0.925,185,,,
462,Esels-Rennen,Other,ALL,1.0,124,5.8937572717549145,0.7662466044454249,0.0
463,Magic: The Gathering,Other,ALL,1.0,38877,7.797016474977692,0.6768426705712329,0.0
464,Billabong,Other,ALL,1.0,947,7.283166930770522,0.7661066107274129,0.0
466,Inkognito,Other,ALL,1.0,3430,6.899859374180217,0.7016891293412796,0.0
470,Road to the White House,Other,ALL,1.0,254,6.430038533072459,0.7910994098576611,0.0
471,Totem,Other,ALL,1.0,123,5.822977473937538,0.7981756678211575,0.0
472,DungeonQuest,Other,ALL,1.0,2742,6.93602361120398,0.5925289710129507,0.0
473,Olé!,Other,ALL,1.0,262,7.0656198828939845,0.7662780781084487,0.0
474,Cold War,Wargame,0-4,0.026431718061674,5,,,
474,Cold War,Wargame,5-19,0.1233480176211453,27,,,
474,Cold War,Wargame,ge20,0.8502202643171806,193,,,
475,Taj Mahal,Other,ALL,1.0,7905,7.714976933498394,0.7733368650307029,0.0
476,Mr. President,Other,ALL,1.0,318,6.848018373448754,0.7446543584382065,0.0
477,The Broadway Game,Economic,0-4,0.0258620689655172,2,,,
477,The Broadway Game,Economic,5-19,0.2327586206896551,26,,,
477,The Broadway Game,Economic,ge20,0.7413793103448276,86,,,
692,Wizard Kings,Wargame,0-4,0.0293877551020408,35,,,
692,Wizard Kings,Wargame,5-19,0.233469387755102,285,,,
692,Wizard Kings,Wargame,ge20,0.7371428571428571,903,,,
696,The Big Idea,Party,0-4,0.2,164,,,
696,The Big Idea,Party,5-19,0.3451219512195121,282,,,
696,The Big Idea,Party,ge20,0.4548780487804878,373,,,
697,Conspiracy,Other,ALL,1.0,628,6.580799658852866,0.7393841941556207,0.0
698,Gother Than Thou,Other,ALL,1.0,203,4.775444781171825,0.5116391108883194,0.0
699,HeroQuest,Coop,0-4,0.2198570660109121,2860,,,
699,HeroQuest,Coop,5-19,0.3869207715361561,5034,,,
699,HeroQuest,Coop,ge20,0.3932221624529317,5117,,,
479,Bambuti,Other,ALL,1.0,133,6.263234909337013,0.8627811184863153,0.0
481,Carolus Magnus,Other,ALL,1.0,3669,7.254575613473963,0.7689483667596754,0.0
482,Sky Runner,Other,ALL,1.0,438,5.843032139396905,0.6925993189312982,0.0
483,Diplomacy,Wargame,0-4,0.2485831845353621,3201,,,
483,Diplomacy,Wargame,5-19,0.3991926092694666,5141,,,
483,Diplomacy,Wargame,ge20,0.3522242061951712,4537,,,
484,Stratego Legends,Other,ALL,1.0,734,5.925411520209704,0.6412507569909297,0.0
485,Galloping Pigs,Other,ALL,1.0,1085,6.019410877265487,0.6397193726536277,0.0
486,Barnyard Buddies,Other,ALL,1.0,243,5.94717174622843,0.6977766536256393,0.0
487,Power,Other,ALL,1.0,274,6.233754052097123,0.6837345220377447,0.0
489,Pacal,Other,ALL,1.0,104,6.569944474284858,0.7806866049197851,0.0
491,Web of Power,Other,ALL,1.0,3531,7.74461356964743,0.7399475624438109,0.0
492,Aladdin's Dragons,Other,ALL,1.0,3223,7.280595359805617,0.7499044466687994,0.0
494,Ave Caesar,Other,ALL,1.0,4868,7.021318882177489,0.6578936534181173,0.0
495,Time Pirates,Other,ALL,1.0,262,5.896890837802403,0.7793623131533743,0.0
497,Vampire,Other,ALL,1.0,638,6.310826620808755,0.6955136560337514,0.0
499,Arbos,Party,0-4,0.0798969072164948,30,,,
499,Arbos,Party,5-19,0.2628865979381443,101,,,
499,Arbos,Party,ge20,0.6572164948453608,255,,,
503,Through the Desert,Other,ALL,1.0,14857,7.506054218357708,0.6830592450878573,0.0
504,Die Verbotene Stadt,Other,ALL,1.0,162,6.304743034004858,0.7567465831658078,0.0
505,Goldener Drache,Other,ALL,1.0,116,6.1627870708146695,0.8127761822429718,0.0
506,The Big Cheese,Other,ALL,1.0,502,6.207251637141384,0.642670888193754,0.0
507,Cartel,Economic,0-4,0.0454545454545454,7,,,
507,Cartel,Economic,5-19,0.1363636363636363,23,,,
507,Cartel,Economic,ge20,0.8181818181818182,144,,,
508,Blue Max,Wargame,0-4,0.05115712545676,41,,,
508,Blue Max,Wargame,5-19,0.2496954933008526,205,,,
508,Blue Max,Wargame,ge20,0.6991473812423873,574,,,
509,The Reef,Other,ALL,1.0,786,5.986429885228178,0.7036597901306659,0.0
510,Eschnapur,Other,ALL,1.0,223,6.058310529878186,0.8258449693706114,0.0
511,Silverton,Economic,0-4,0.0367924528301886,38,,,
511,Silverton,Economic,5-19,0.1679245283018867,177,,,
511,Silverton,Economic,ge20,0.7952830188679245,843,,,
514,True Colors,Party,0-4,0.06984667802385,40,,,
