game_id,title,year,n_obs,adj_mean,expected_Q3bFam,resid_Q3bFam,expected_Q4Fam,resid_Q4Fam,se_adj,lower_bound_adj,lower_bound_resid_Q3bFam,vol_band,hiddenness_bucket,fam_18XX,fam_Cooperative Game,fam_Legacy Game
264476,Rangers of Shadow Deep,2018.0,486,8.502137496477564,7.43155519114875,1.0705823053288146,7.416563872451684,1.08557362402588,0.05413552603994694,8.396031865439268,0.9644766742905186,200-499,eligible,0.0,1.0,0.0
264637,Yokohama Duel,2018.0,544,8.00677088192449,7.362847802551727,0.6439230793727635,7.254405481465728,0.7523654004587623,0.05116830679267925,7.906481000610839,0.5436331980591121,500-999,eligible,0.0,0.0,0.0
265755,Exceed: Street Fighter – Chun-Li Box,2019.0,127,8.565142783813933,7.404713657814041,1.160429125999892,7.384050507612894,1.1810922762010385,0.10590065234778524,8.357577505212273,0.9528638473982329,100-199,eligible,0.0,0.0,0.0
276925,Warhammer Age of Sigmar: Warcry Starter Set,2019.0,569,8.286980439595279,7.669055104289312,0.6179253353059675,7.634594647300499,0.6523857922947798,0.05003159664738309,8.188918510166408,0.5198634058770967,500-999,eligible,0.0,0.0,0.0
279056,Pompiers!,2019.0,111,7.798858631811304,6.772613538310939,1.026245093500365,6.778093670614865,1.0207649611964387,0.11327628733737072,7.576837108630057,0.8042235703191185,100-199,eligible,0.0,0.0,0.0
281526,The Isofarian Guard,2023.0,1009,8.779464167930257,8.241346793755692,0.5381173741745648,8.3569083292332,0.4225558386970576,0.037571186708170924,8.705824641982241,0.4644778482265498,1k-2.5k,eligible,0.0,1.0,0.0
282255,Inflation!,2019.0,245,7.7402857580166256,6.86692644373313,0.8733593142834959,6.872741159729642,0.8675445982869832,0.07624606827725293,7.59084346419321,0.7239170204600802,200-499,eligible,0.0,0.0,0.0
282418,Toy Story: Obstacles & Adventures,2019.0,587,7.5171186564967485,7.106696449105394,0.4104222073913544,7.205037928986499,0.3120807275102493,0.04925852977088746,7.420571938145809,0.31387548904041496,500-999,eligible,0.0,1.0,0.0
291453,SCOUT,2019.0,19694,8.182653634123604,7.492548647108208,0.6901049870153955,7.502789776507798,0.6798638576158051,0.008504201248775102,8.165985399676005,0.6734367525677962,10k-25k,exclude,0.0,0.0,0.0
302926,Silver Coin,2020.0,367,7.685376237476958,7.080617386464125,0.604758851012833,6.96223337763195,0.7231428598450078,0.062297047425807,7.563274024522376,0.48265663805825126,200-499,eligible,0.0,0.0,0.0
320858,Sakura Arms: Saine Box,2022.0,117,8.656027635699425,8.064317481296378,0.5917101544030476,8.005872762939452,0.6501548727599733,0.11033354315946356,8.439773891106876,0.3754564098104991,100-199,eligible,0.0,0.0,0.0
320859,Sakura Arms: Yatsuha Box,2022.0,114,8.729824284983446,7.983370173813929,0.7464541111695162,7.9300922327405665,0.799732052242879,0.11177587291431,8.510743574071398,0.5273734002574686,100-199,eligible,0.0,0.0,0.0
320879,Dual Gauge,2020.0,271,7.92231589455092,7.493523839529923,0.42879205502099715,7.679848228620516,0.2424676659304037,0.07249630140193415,7.780223143803129,0.2866993042732062,200-499,eligible,0.0,0.0,0.0
