game_id,n_obs,n_ref_raters,ref_penetration,title,resid_Q3bFam,hiddenness_bucket,hidden_bucket
191986,416,416,0.0014904624733078,Rhodes,-0.050080716720136,eligible_<1700,eligible_<1700
192120,1042,1040,0.0037261561832695,Meeple War,-0.4979989955685546,eligible_<1700,eligible_<1700
192135,13920,13892,0.0497728477865199,Too Many Bones,0.147616093414145,exclude_>2500,exclude_>2500
192153,10110,10062,0.0360505610731329,Reign of Cthulhu,-0.0865870313966139,exclude_>2500,exclude_>2500
192185,775,774,0.0027731200825486,Matryoshka,0.0268198070300851,eligible_<1700,eligible_<1700
192274,195,193,0.0006914885993952,Bethel Woods,0.1605339981688471,eligible_<1700,eligible_<1700
192286,296,294,0.0010533556902704,SOL,-0.1058188297473581,eligible_<1700,eligible_<1700
194640,103,103,0.000369032775843,Under My Bed,-0.5690383645548618,eligible_<1700,eligible_<1700
198971,159,157,0.0005625062699743,Underlings of Underwing,0.4575316219309426,eligible_<1700,eligible_<1700
199223,1123,1119,0.0040092007394986,Bad Bones,-0.416196644040494,eligible_<1700,eligible_<1700
199269,250,248,0.0008885449360104,1572: The Lost Expedition,-0.0274830483145169,eligible_<1700,eligible_<1700
204135,4644,4613,0.0165276523782908,Skyjo,0.1286428230784455,exclude_>2500,exclude_>2500
204305,6043,6032,0.0216117058629634,Sherlock Holmes Consulting Detective: Jack the Ripper & West End Adventures,0.2715676837581622,exclude_>2500,exclude_>2500
204314,120,119,0.0004263582555856,D6 Dungeon,-0.1671847034809213,eligible_<1700,eligible_<1700
204431,1361,1349,0.0048332545107986,One Night Ultimate Alien,0.0227271160878377,eligible_<1700,eligible_<1700
204472,5381,5352,0.0191753729739025,Sub Terra,0.2613427282302432,exclude_>2500,exclude_>2500
204493,648,642,0.0023001848746721,Sakura Arms,0.5630396551597698,eligible_<1700,eligible_<1700
204498,443,441,0.0015800335354056,Match Madness,-0.0569401861765754,eligible_<1700,eligible_<1700
204576,142,142,0.0005087636327156,The Perfumer,-0.2878826805733165,eligible_<1700,eligible_<1700
204583,48355,48236,0.1728219900540292,Kingdomino,0.1570993261860609,exclude_>2500,exclude_>2500
207568,213,176,0.0006305802771686,Baptism By Fire: The Battle of Kasserine,0.0591089999288421,eligible_<1700,eligible_<1700
207572,830,720,0.0025796465884173,Holland '44: Operation Market-Garden,0.1101277112330763,eligible_<1700,eligible_<1700
207729,768,761,0.0027265431302578,The Edge: Dawnfall,0.3870193195786093,eligible_<1700,eligible_<1700
207753,1037,1030,0.0036903277584304,Arena: For the Gods!,-0.3300380272394241,eligible_<1700,eligible_<1700
217547,1260,1259,0.0045107986872465,Can't Stop Express,0.5101880044813871,eligible_<1700,eligible_<1700
217554,322,320,0.0011465095948521,Dr. Microbe,-0.384299499840548,eligible_<1700,eligible_<1700
217780,3674,3671,0.0131526147584447,Gentes,0.0734708388141625,exclude_>2500,exclude_>2500
218074,2952,2946,0.0105550539576078,Detective: City of Angels,0.5214356414096777,exclude_>2500,exclude_>2500
218129,1875,1868,0.0066927497599495,Catch the Moon,0.251881257933177,borderline_1700-2500,borderline_1700-2500
218161,673,672,0.0024076701491895,Pit Crew,0.2719363057828277,eligible_<1700,eligible_<1700
218200,189,185,0.0006628258595239,Constellations,0.3370444633269818,eligible_<1700,eligible_<1700
218376,435,434,0.0015549536380182,Direwild,0.1912409068655662,eligible_<1700,eligible_<1700
218417,5888,5886,0.0210886108603121,Aeon's End: War Eternal,0.6735562303450262,exclude_>2500,exclude_>2500
218421,1386,1376,0.0049299912578643,Street Masters,0.3900141558706309,eligible_<1700,eligible_<1700
218530,3709,3688,0.0132135230806712,Tortuga 1667,-0.2051780351502277,exclude_>2500,exclude_>2500
218722,335,330,0.0011823380196913,5 Second Rule: Uncensored,-1.1037130368994443,eligible_<1700,eligible_<1700
218824,420,418,0.0014976281582756,Game of Quotes: Verrückte Zitate,-0.3001695269068856,eligible_<1700,eligible_<1700
218957,263,260,0.0009315390458173,Café Fatal,0.3709377218126173,eligible_<1700,eligible_<1700
219100,1959,1935,0.0069328002063717,UBOOT: The Board Game,-1.1501920584899883,borderline_1700-2500,borderline_1700-2500
219101,1462,1411,0.0050553907448012,Pavlov's House,-0.0150673673377266,eligible_<1700,eligible_<1700
228371,163,163,0.0005840033248778,Iberian Railways,0.5727207732136161,eligible_<1700,eligible_<1700
228378,152,151,0.0005410092150708,End of the Trail,-0.1206036645327541,eligible_<1700,eligible_<1700
228399,162,157,0.0005625062699743,Okko Chronicles: Cycle of Water – Quest into Darkness,0.6337612628705616,eligible_<1700,eligible_<1700
228409,183,182,0.0006520773320721,Lusitania,0.3316252216193351,eligible_<1700,eligible_<1700
230424,208,207,0.0007416483941699,Crisis at Steamfall,-1.056313822171549,eligible_<1700,eligible_<1700
230498,2129,2113,0.0075705461685082,Deckscape: The Fate of London,-0.7354336895972269,borderline_1700-2500,borderline_1700-2500
230528,126,125,0.0004478553104891,Cowboy Bebop: Boardgame Boogie,-0.2893854855317892,eligible_<1700,eligible_<1700
230591,496,495,0.0017735070295369,Favelas,-0.034851156992695,eligible_<1700,eligible_<1700
230650,420,403,0.0014438855210169,Table Battles,0.4273655925037829,eligible_<1700,eligible_<1700
230731,181,180,0.0006449116471043,Forest of Fate,-0.0052710007963439,eligible_<1700,eligible_<1700
230765,743,731,0.0026190578557404,Side Effects,0.2324653985834537,eligible_<1700,eligible_<1700
230791,1080,1053,0.0037727331355604,Time of Legends: Joan of Arc,-0.528521284149492,eligible_<1700,eligible_<1700
230864,177,172,0.000616248907233,WTF: (What the Fish!),-2.527774738421009,eligible_<1700,eligible_<1700
230889,1033,1024,0.0036688307035269,Aristeia!,0.6148117738504801,eligible_<1700,eligible_<1700
230898,260,258,0.0009243733608495,¡Adiós Calavera!,-0.0348804809415588,eligible_<1700,eligible_<1700
231032,195,195,0.000698654284363,Perfect Hotel,0.1385554626125529,eligible_<1700,eligible_<1700
244522,25295,25295,0.0906280006305802,That's Pretty Clever!,0.0664292409729352,exclude_>2500,exclude_>2500
244654,3523,3519,0.0126080227008899,Wildlands,0.0810058209533881,exclude_>2500,exclude_>2500
244769,554,549,0.0019669805236682,HEXplore It: The Forests of Adrimon,0.2937870911811586,eligible_<1700,eligible_<1700
244795,310,309,0.0011070983275291,Lost Cities: To Go,0.1438505452219241,eligible_<1700,eligible_<1700
244946,446,439,0.0015728678504378,Brook City,0.0023537841127181,eligible_<1700,eligible_<1700
245045,1940,1928,0.0069077203089843,Deckscape: Heist in Venice,-0.1780253295169735,borderline_1700-2500,borderline_1700-2500
245085,311,306,0.0010963498000773,Troll & Dragon,0.2314691857310338,eligible_<1700,eligible_<1700
245090,158,156,0.0005589234274904,Black Jacky,-0.1040204640012953,eligible_<1700,eligible_<1700
245197,1678,1664,0.0059618498932312,Deadwood 1876,-0.4371133579335424,eligible_<1700,eligible_<1700
245206,139,136,0.0004872665778121,The X-Files: Circle of Truth,0.9500442014305276,eligible_<1700,eligible_<1700
249768,100,99,0.0003547014059073,My First Adventure: Finding the Dragon,1.6377919482076946,eligible_<1700,eligible_<1700
249821,1272,1259,0.0045107986872465,Codenames: Harry Potter,-0.2124532860707688,eligible_<1700,eligible_<1700
249824,310,301,0.0010784355876578,Munchkin Harry Potter Deluxe,-0.2720703177532044,eligible_<1700,eligible_<1700
250539,396,393,0.0014080570961778,The Potion,-0.3782763923990888,eligible_<1700,eligible_<1700
250754,464,463,0.0016588560700517,Trade on the Tigris,0.3610759580479508,eligible_<1700,eligible_<1700
250865,226,225,0.0008061395588804,Grifters: Nexus,0.220156610782241,eligible_<1700,eligible_<1700
250878,192,191,0.0006843229144273,Rebel Nox,-0.1393333648425487,eligible_<1700,eligible_<1700
250881,1387,1383,0.0049550711552517,Dominations: Road to Civilization,-0.2763843854538708,eligible_<1700,eligible_<1700
251198,109,108,0.0003869469882626,Lost Ones,-0.5062712631012456,eligible_<1700,eligible_<1700
251349,324,320,0.0011465095948521,Miskatonic University: The Restricted Collection,-0.4133387244205826,eligible_<1700,eligible_<1700
251350,227,227,0.0008133052438482,Gem Rush (Second Edition),0.1606935165107419,eligible_<1700,eligible_<1700
251445,175,167,0.0005983346948134,The Perfect Moment,-1.038308119232379,eligible_<1700,eligible_<1700
251551,1212,1209,0.0043316565630508,Dale of Merchants Collection,0.6187991824002257,eligible_<1700,eligible_<1700
251723,532,518,0.0018559124066669,Zombicide: Dark Side,0.5494883366099312,eligible_<1700,eligible_<1700
251747,817,765,0.0027408745001934,Atlantic Chase: The Kriegsmarine Against the Home Fleet 1939-1942,0.1623364520797814,eligible_<1700,eligible_<1700
252163,243,238,0.0008527165111713,Shardhunters,0.5420966960884694,eligible_<1700,eligible_<1700
252432,178,175,0.0006269974346847,Zoo Break,1.1336096480604525,eligible_<1700,eligible_<1700
252446,1491,1491,0.0053420181435143,Key Flow,0.2821775515276972,eligible_<1700,eligible_<1700
252479,307,307,0.0010999326425613,Penny Lane,0.1497566448793632,eligible_<1700,eligible_<1700
252484,125,124,0.0004442724680052,Meeple Party,-0.1733766034159725,eligible_<1700,eligible_<1700
252556,2134,2130,0.0076314544907347,Bosk,-0.2455552011089929,borderline_1700-2500,borderline_1700-2500
252657,228,228,0.0008168880863321,luz,1.3699529033766034,eligible_<1700,eligible_<1700
252752,2375,2371,0.0084949195293578,Genotype: A Mendelian Genetics Game,-0.0190042467901179,borderline_1700-2500,borderline_1700-2500
256685,184,182,0.0006520773320721,Pandemain: Traditional Farmers' Bread,-0.1946635800650096,eligible_<1700,eligible_<1700
256705,874,869,0.0031134901185204,Seasons of Rice,0.0230905458221526,eligible_<1700,eligible_<1700
256730,5178,5177,0.0185483755392177,Pipeline,-0.359764878087299,exclude_>2500,exclude_>2500
256788,4339,4323,0.015488628057956,Detective Club,0.6699088448349659,exclude_>2500,exclude_>2500
256801,441,440,0.0015764506929217,Fast Forward: FORTUNE,-0.029178292480954,eligible_<1700,eligible_<1700
256802,677,675,0.0024184186766413,Fool!,0.4692177835378812,eligible_<1700,eligible_<1700
256883,760,758,0.002715794602806,Comanauts,-0.8170240905280446,eligible_<1700,eligible_<1700
256885,148,120,0.0004299410980695,The Fantasy Trip: Legacy Edition,1.122955440051742,eligible_<1700,eligible_<1700
256918,1250,1247,0.0044678045774395,Cerberus,-0.0468584923834409,eligible_<1700,eligible_<1700
256939,118,92,0.0003296215085199,Zeppelin Raider: Imperial German Naval Airships,0.0495360162953151,eligible_<1700,eligible_<1700
256960,14933,14920,0.0534560098599825,Pax Pamir: Second Edition,-0.0238036708197242,exclude_>2500,exclude_>2500
256964,221,211,0.0007559797641056,Dark Rituals: Malleus Maleficarum,0.435866756508851,eligible_<1700,eligible_<1700
256967,109,107,0.0003833641457786,Shuffle Grand Prix,-0.5302868642474108,eligible_<1700,eligible_<1700
256980,379,370,0.0013256517190478,The Color Monster,0.1010605108060707,eligible_<1700,eligible_<1700
257058,971,969,0.0034717743669117,Valparaíso,-0.0760651215356222,eligible_<1700,eligible_<1700
257066,1568,1563,0.005599982802356,Sierra West,-0.4394334520173082,eligible_<1700,eligible_<1700
257073,172,170,0.0006090832222652,Trollfjord,-0.5277752458567564,eligible_<1700,eligible_<1700
257077,269,268,0.0009602017856886,A Pleasant Journey to Neko,0.1361021449768999,eligible_<1700,eligible_<1700
257160,333,331,0.0011859208621752,Thieves Den,-0.1135070202999388,eligible_<1700,eligible_<1700
257284,579,574,0.002056551585766,Timeline: Classic,0.3092912187068881,eligible_<1700,eligible_<1700
257321,661,661,0.0023682588818665,Gen7: A Crossroads Game,-0.7696739900437581,eligible_<1700,eligible_<1700
257501,11104,11082,0.0397050604067242,KeyForge: Call of the Archons,-0.5994083132294294,exclude_>2500,exclude_>2500
257614,4703,4686,0.0167891998796164,Tussie Mussie,0.0889061353326878,exclude_>2500,exclude_>2500
257667,179,179,0.0006413288046204,Tag City,0.3363023648926688,eligible_<1700,eligible_<1700
257674,744,738,0.0026441377531278,Vampire: The Masquerade – Heritage,-0.5697934130599913,eligible_<1700,eligible_<1700
257726,1152,1152,0.0041274345414678,Brikks,-0.3506436766447649,eligible_<1700,eligible_<1700
257733,797,796,0.0028519426171947,Fine Sand,-0.018166744840026,eligible_<1700,eligible_<1700
257759,2428,2425,0.0086883930234891,The River,-0.215270306046345,borderline_1700-2500,borderline_1700-2500
257766,207,202,0.0007237341817504,¡Arre Unicornio!,-0.6430040621088189,eligible_<1700,eligible_<1700
266524,26498,26498,0.0949381601387276,PARKS,-0.0907541476114701,exclude_>2500,exclude_>2500
266529,111,108,0.0003869469882626,Metal Gear Solid: The Board Game,0.40097810704839,eligible_<1700,eligible_<1700
266564,389,389,0.0013937257262421,Dawn of Mankind,0.0975543656153679,eligible_<1700,eligible_<1700
266592,212,210,0.0007523969216217,TacTiki,0.2237339353143381,eligible_<1700,eligible_<1700
271321,1743,1736,0.006219814552073,CABO (Second Edition),0.6178616683593132,borderline_1700-2500,borderline_1700-2500
271447,116,116,0.0004156097281339,3 Laws of Robotics,-0.5316929399403083,eligible_<1700,eligible_<1700
271518,4708,4618,0.0165455665907104,Disney Villainous: Wicked to the Core,0.1591606700323966,exclude_>2500,exclude_>2500
271524,481,480,0.0017197643922782,TIME Stories Revolution: A Midsummer Night,-0.238973126021647,eligible_<1700,eligible_<1700
271601,4064,4058,0.0145391747997191,Feed the Kraken,0.2263797905529188,exclude_>2500,exclude_>2500
271615,1744,1744,0.0062484772919443,The Quest for El Dorado: The Golden Temples,0.7887430880693262,borderline_1700-2500,borderline_1700-2500
271756,187,187,0.0006699915444917,Dice Academy,0.0829717768035838,eligible_<1700,eligible_<1700
271759,157,155,0.0005553405850065,Moon-Bots,0.1569308088960621,eligible_<1700,eligible_<1700
271774,258,257,0.0009207905183656,Sherlock Express,-0.3285153748505234,eligible_<1700,eligible_<1700
271837,158,142,0.0005087636327156,Freeman's Farm 1777,0.2636083206718167,eligible_<1700,eligible_<1700
271869,4328,4321,0.0154814623729882,Sushi Roll,0.1450758599898574,exclude_>2500,exclude_>2500
272438,1493,1469,0.0052631956088682,Blockbuster,0.0643104847154125,eligible_<1700,eligible_<1700
272599,317,317,0.0011357610674004,Deadly Doodles,0.0202560246470255,eligible_<1700,eligible_<1700
273065,394,389,0.0013937257262421,Genius Square,0.4159118349870034,eligible_<1700,eligible_<1700
273657,172,166,0.0005947518523295,El Camarero,0.8326337575737597,eligible_<1700,eligible_<1700
273814,572,564,0.0020207231609269,Deliverance,0.2320343598135625,eligible_<1700,eligible_<1700
273910,885,878,0.0031457357008756,Stars of Akarios,0.3292780709637508,eligible_<1700,eligible_<1700
274037,1151,1142,0.0040916061166286,Solar Storm,-0.2344874187754344,eligible_<1700,eligible_<1700
274075,305,304,0.0010891841151095,The Quest Kids,1.0241023837509733,eligible_<1700,eligible_<1700
281152,1342,1342,0.0048081746134112,On the Underground: London / Berlin,0.2515003495809003,eligible_<1700,eligible_<1700
281194,2881,2876,0.0103042549837338,Flick of Faith,0.3593379429014716,exclude_>2500,exclude_>2500
281248,895,893,0.0031994783381343,Cape May,0.0135197327565714,eligible_<1700,eligible_<1700
285234,122,121,0.0004335239405534,Slip Strike,0.0991081770914856,eligible_<1700,eligible_<1700
285533,1743,1740,0.0062341459220086,Miyabi,0.3462452210462192,borderline_1700-2500,borderline_1700-2500
285535,231,231,0.0008276366137839,5er Finden,0.0078635912768012,eligible_<1700,eligible_<1700
285554,478,477,0.0017090158648265,Fire!,-0.3052714094446687,eligible_<1700,eligible_<1700
285570,217,215,0.0007703111340413,Decipher,0.1045697127170655,eligible_<1700,eligible_<1700
285627,219,217,0.0007774768190091,Trapper Keeper Game,-0.3632400503109965,eligible_<1700,eligible_<1700
285774,23085,23085,0.0827099187411324,Marvel Champions: The Card Game,-0.1099553329537688,exclude_>2500,exclude_>2500
285775,1208,1201,0.0043029938231795,KeyForge: Worlds Collide,-0.1905506560426362,eligible_<1700,eligible_<1700
285826,1255,1247,0.0044678045774395,Ultra Tiny Epic Galaxies,0.1653307118948879,eligible_<1700,eligible_<1700
285894,1543,1542,0.0055247431101939,Bravo!,0.2819249697941677,eligible_<1700,eligible_<1700
285905,893,884,0.0031672327557791,Marvel: Crisis Protocol,0.2376511322895691,eligible_<1700,eligible_<1700
285972,296,290,0.0010390243203347,HEXplore It: The Sands of Shurax,0.1064759437003726,eligible_<1700,eligible_<1700
293941,182,180,0.0006449116471043,Mage Noir,-0.3914952160130083,eligible_<1700,eligible_<1700
294112,132,102,0.0003654499333591,"Western Front Ace: The Great War in the Air, 1916-1918",0.4607855193236432,eligible_<1700,eligible_<1700
294263,363,362,0.0012969889791765,EOS: Island of Angels,0.1585867033591785,eligible_<1700,eligible_<1700
294348,228,225,0.0008061395588804,Top Gun Strategy Game,-1.0959317066816503,eligible_<1700,eligible_<1700
294378,310,309,0.0011070983275291,Divinity Original Sin: The Board Game,0.2546962907620411,eligible_<1700,eligible_<1700
294609,107,90,0.0003224558235521,Carrier Battle: Philippine Sea,0.0205144822806584,eligible_<1700,eligible_<1700
294612,2503,2495,0.008939191997363,Unlock!: Epic Adventures,0.6565769542848585,exclude_>2500,exclude_>2500
294623,118,116,0.0004156097281339,Knight Tales,0.1306567631448807,eligible_<1700,eligible_<1700
294880,176,175,0.0006269974346847,Chai: Tea for 2      Set sail as you harvest your way to victory.,-3.5845195965458148,eligible_<1700,eligible_<1700
295020,105,104,0.0003726156183269,"Detective Stories: Demo ""Gattardo""",0.1249789622166721,eligible_<1700,eligible_<1700
295081,107,107,0.0003833641457786,The Tree Lined Avenue,0.0385708211507003,eligible_<1700,eligible_<1700
295262,1731,1727,0.0061875689697178,Sniper Elite: The Board Game,-0.1192592787361874,borderline_1700-2500,borderline_1700-2500
295368,117,116,0.0004156097281339,Theurgy,0.1452187360995189,eligible_<1700,eligible_<1700
295374,8662,8649,0.0309880046433638,Long Shot: The Dice Game,0.1422344233721935,exclude_>2500,exclude_>2500
296238,484,477,0.0017090158648265,Sea of Legends,0.057198693014814,eligible_<1700,eligible_<1700
296345,1404,1400,0.0050159794774782,Sherlock Holmes Consulting Detective: The Baker Street Irregulars,0.8264002483683335,eligible_<1700,eligible_<1700
296419,139,139,0.0004980151052639,Sherlock Holmes: Baker Street Irregulars,-0.0649410891241224,eligible_<1700,eligible_<1700
296576,223,220,0.0007882253464608,There's Been A Murder,-0.96499980873112,eligible_<1700,eligible_<1700
297666,181,179,0.0006413288046204,Jurassic Brunch,0.1294791823607042,eligible_<1700,eligible_<1700
297895,1358,1358,0.0048655000931539,Divvy Dice,-0.299102757953789,eligible_<1700,eligible_<1700
297985,1829,1821,0.0065243561632056,Battle Line: Medieval,0.8838137898211453,borderline_1700-2500,borderline_1700-2500
298047,11235,11173,0.0400310990727603,Marvel United,-0.2107679127269914,exclude_>2500,exclude_>2500
298069,9347,9341,0.0334673316422316,Cubitos,-0.1346325859325512,exclude_>2500,exclude_>2500
298102,2224,2212,0.0079252475744156,Roll Camera!: The Filmmaking Board Game,0.5458586894766233,borderline_1700-2500,borderline_1700-2500
298130,136,136,0.0004872665778121,Amalfi,-0.1480680898315789,eligible_<1700,eligible_<1700
298171,165,165,0.0005911690098456,Thread Count,0.0690872919160439,eligible_<1700,eligible_<1700
298271,228,227,0.0008133052438482,Cutterland,0.1340518669856942,eligible_<1700,eligible_<1700
304333,237,237,0.0008491336686873,Zoollywood,0.360207962228241,eligible_<1700,eligible_<1700
304531,831,823,0.0029486793642604,Ascension Tactics: Miniatures Deckbuilding Game,0.4625971365478918,eligible_<1700,eligible_<1700
304679,460,456,0.0016337761726643,Ctrl,-0.9978360423320672,eligible_<1700,eligible_<1700
304847,664,656,0.0023503446694469,Hidden Games Crime Scene: The New Haven Case,0.9197930346516064,eligible_<1700,eligible_<1700
304985,596,594,0.0021282084354443,Dark Ages: Holy Roman Empire,0.265581232406527,eligible_<1700,eligible_<1700
311020,112,109,0.0003905298307465,Marvel Battleworld,-0.3016208438963135,eligible_<1700,eligible_<1700
311465,252,251,0.0008992934634621,Roll & Raid,0.0901232064889319,eligible_<1700,eligible_<1700
311659,285,279,0.0009996130530117,What Do You Meme?: Family Edition,-1.1243636873845508,eligible_<1700,eligible_<1700
311686,227,225,0.0008061395588804,Escape the Room: The Cursed Dollhouse,-1.56065072508117,eligible_<1700,eligible_<1700
311828,146,144,0.0005159293176834,Sherwood Bandits,-0.3353855527511973,eligible_<1700,eligible_<1700
311918,383,383,0.0013722286713386,Lost Explorers,-0.958699470703892,eligible_<1700,eligible_<1700
312251,2461,2459,0.0088102096679421,Curious Cargo,-0.557113956775467,borderline_1700-2500,borderline_1700-2500
312267,3097,3084,0.0110494862203878,Star Wars: Unlock!,0.2004583918452187,exclude_>2500,exclude_>2500
312744,180,180,0.0006449116471043,Titanic,-0.4887909701455122,eligible_<1700,eligible_<1700
312767,1051,1050,0.0037619846081086,Lizard Wizard,-0.3116098229670809,eligible_<1700,eligible_<1700
318983,2559,2556,0.0091577453888817,Faiyum,0.0818621556985554,exclude_>2500,exclude_>2500
319031,522,521,0.0018666609341186,Project L: Kickstarter Edition,1.0535150942888567,eligible_<1700,eligible_<1700
319095,130,129,0.0004621866804247,Abstract Academy,-0.0748424748186256,eligible_<1700,eligible_<1700
319107,351,349,0.0012504120268856,Sebastian Fitzek Killercruise,-0.4662957150522739,eligible_<1700,eligible_<1700
319114,281,281,0.0010067787379795,Krazy Pix,0.6252247754260161,eligible_<1700,eligible_<1700
319135,418,417,0.0014940453157917,Nightmare Horror Adventures: Welcome to Crafton Mansion,0.7906166339251772,eligible_<1700,eligible_<1700
319264,170,163,0.0005840033248778,Heroes of Normandie: Big Red One Edition,0.1189585991100994,eligible_<1700,eligible_<1700
319348,342,342,0.0012253321294982,Magna Roma,0.0134174656065857,eligible_<1700,eligible_<1700
319793,2390,2386,0.0085486621666165,Happy City,-0.1081554275367517,borderline_1700-2500,borderline_1700-2500
325011,116,116,0.0004156097281339,Citytrip Brugge,0.6142591437476561,eligible_<1700,eligible_<1700
325022,2158,2157,0.0077281912378004,Coffee Traders,-0.2233515959021499,borderline_1700-2500,borderline_1700-2500
325409,183,178,0.0006377459621365,Fantasy Fluxx,0.1730634064082332,eligible_<1700,eligible_<1700
325414,2901,2840,0.010175272654313,Happy Little Dinosaurs,-1.121067148677195,exclude_>2500,exclude_>2500
325545,117,116,0.0004156097281339,Drone Home,0.2288343138358399,eligible_<1700,eligible_<1700
325681,157,154,0.0005517577425226,Sherlock: Asesinato en el Sind Mail,0.4391581289427115,eligible_<1700,eligible_<1700
325698,2560,2555,0.0091541625463978,Juicy Fruits,-0.2613283355318332,exclude_>2500,exclude_>2500
325829,549,540,0.001934734941313,Let's Summon Demons,0.0551073197061402,eligible_<1700,eligible_<1700
325941,359,356,0.001275491924273,Nemo's War: The Ultimate Edition,0.4707155588166145,eligible_<1700,eligible_<1700
326175,197,197,0.0007058199693308,The Smoky Valley,0.0844805208313701,eligible_<1700,eligible_<1700
326485,509,507,0.0018165011393439,Cthulhu Wars: Duel,-0.2247851754139782,eligible_<1700,eligible_<1700
326767,115,113,0.0004048612006821,Infinity N4: Core Rules,0.5493363448377071,eligible_<1700,eligible_<1700
326908,549,541,0.0019383177837969,La Morada Maldita,-0.1196042785807671,eligible_<1700,eligible_<1700
327062,179,178,0.0006377459621365,Popcorn Dice,-0.3547627669431428,eligible_<1700,eligible_<1700
327392,255,254,0.0009100419909139,Gnoming A Round,0.1227342204638732,eligible_<1700,eligible_<1700
327549,112,111,0.0003976955157143,Sweetlandia,-0.0430523102925493,eligible_<1700,eligible_<1700
327778,979,978,0.0035040199492669,ito,0.9674554184524204,eligible_<1700,eligible_<1700
327793,187,187,0.0006699915444917,30 Monedas,0.4787414894760173,eligible_<1700,eligible_<1700
327913,138,138,0.0004944322627799,Unlock!: Timeless Adventures – Arsène Lupin und der große weiße Diamant,0.912355993120114,eligible_<1700,eligible_<1700
328237,131,131,0.0004693523653926,18SJ: Railways in the Frozen North,-0.3830817024033859,eligible_<1700,eligible_<1700
328535,153,148,0.0005302606876191,Mandragora,0.0619054340581097,eligible_<1700,eligible_<1700
328555,222,220,0.0007882253464608,Kingdom Rush: Elemental Uprising,0.112099796478235,eligible_<1700,eligible_<1700
328575,668,667,0.0023897559367699,Ragnarocks,0.0260221790417372,eligible_<1700,eligible_<1700
328636,215,212,0.0007595626065895,Chai (Deluxe Edition),-0.0967909959194779,eligible_<1700,eligible_<1700
328687,182,181,0.0006484944895882,Bantam West,0.2718965974336012,eligible_<1700,eligible_<1700
328862,171,169,0.0006055003797813,Looney Tunes Mayhem,0.0812538426055784,eligible_<1700,eligible_<1700
337070,251,249,0.0008921277784943,Arkham Noir: Case #3 – Infinite Gulfs of Darkness,-0.3196539090608938,eligible_<1700,eligible_<1700
337503,118,118,0.0004227754131017,Cardiceo,-1.895292159544088,eligible_<1700,eligible_<1700
337627,4477,4468,0.0160081402181234,Voidfall,-0.1503147515170315,exclude_>2500,exclude_>2500
337754,141,138,0.0004944322627799,Disney It's a Small World Game,-0.5991485446980063,eligible_<1700,eligible_<1700
337755,135,133,0.0004765180503604,Disney: Mickey and the Beanstalk,-0.2891431837092169,eligible_<1700,eligible_<1700
337765,4003,3997,0.0143206214082004,Brian Boru: High King of Ireland,0.1353804298710308,exclude_>2500,exclude_>2500
337787,2089,2079,0.0074487295240552,Summer Camp,-0.1049301846316019,borderline_1700-2500,borderline_1700-2500
338093,2732,2729,0.0097775771385986,Ancient Knowledge,-0.6069259337582045,exclude_>2500,exclude_>2500
338467,484,484,0.0017340957622139,Zuuli,0.0606550465082813,eligible_<1700,eligible_<1700
338521,197,195,0.000698654284363,"Um, Actually…",-0.0622520272340771,eligible_<1700,eligible_<1700
343334,178,178,0.0006377459621365,Schichtwechsel: Die Förderung liegt in deiner Hand,0.0666925350650471,eligible_<1700,eligible_<1700
343362,1272,1271,0.0045537927970534,Oak,-0.500780379503647,eligible_<1700,eligible_<1700
343526,1120,1107,0.0039662066296917,G.I. JOE Deck-Building Game,0.115785296825309,eligible_<1700,eligible_<1700
343833,133,133,0.0004765180503604,Turtle Splash!,0.6624620164887753,eligible_<1700,eligible_<1700
343900,895,886,0.0031743984407469,Senjutsu: Battle For Japan,-0.565480600737982,eligible_<1700,eligible_<1700
344105,706,706,0.0025294867936426,Anunnaki: Dawn of the Gods,-0.2802722156695694,eligible_<1700,eligible_<1700
344114,1869,1863,0.0066748355475299,Bag of Chips,-0.3278120236122124,borderline_1700-2500,borderline_1700-2500
344295,135,134,0.0004801008928443,The Spirit of Eden,0.354802542040245,eligible_<1700,eligible_<1700
344620,180,180,0.0006449116471043,Pocket Master Builder,-0.7898308366370914,eligible_<1700,eligible_<1700
355199,297,293,0.0010497728477865,Star Realms,0.9306989031371486,eligible_<1700,eligible_<1700
355326,1364,1351,0.0048404201957665,Heroes of Might & Magic III: The Board Game,-0.6219459227083854,eligible_<1700,eligible_<1700
355737,266,265,0.0009494532582369,Sweet & Spicy,0.1026355347811751,eligible_<1700,eligible_<1700
355876,203,203,0.0007273170242343,The Guardians of Haversack,0.3518477583940465,eligible_<1700,eligible_<1700
356033,6857,6848,0.0245353053298364,Libertalia: Winds of Galecrest,-0.1369808795727447,exclude_>2500,exclude_>2500
356313,396,393,0.0014080570961778,Exit: The Game – The Professor's Last Riddle,0.6248772607884447,eligible_<1700,eligible_<1700
356952,1766,1759,0.006302219929203,Empire's End,-0.4594506895792873,borderline_1700-2500,borderline_1700-2500
356954,122,120,0.0004299410980695,Table Golf Association,0.0819391490067076,eligible_<1700,eligible_<1700
357271,747,747,0.002676383335483,San Francisco,-0.3352449620390185,eligible_<1700,eligible_<1700
357890,498,494,0.001769924187053,An Age Contrived,-0.8479381816624736,eligible_<1700,eligible_<1700
