game_id,title,year,n_obs,adj_mean,resid_Q3bFam,resid_Q4Fam,SE,lower_bound_adj,hiddenness_bucket,families,designers,n_version_tgt,n_version_src,n_contained_tgt,n_contained_src,n_reimplements_src,n_reimplementation_src,n_expansion_src,n_expansion_tgt,n_integration_tgt,is_reimplementation,is_expansion,is_game_system,is_edition_title,max_eco,eco_tokens,game_links_as_target,game_links_as_source,eligibility_flag,confidence,reason,evidence,eco_flag,eco_confidence
338980,Mega Empires: The East,2021.0,170,8.874480262307921,1.0616012256637966,1.2713880410501304,0.091532649825596,8.695076268649753,eligible,"[""Components: Map (Continental / National scale)"", ""Continents: Asia"", ""Crowdfunding: Kickstarter"", ""Game: Civilization""]","[""Flo de Haan"", ""Gerart de Haan"", ""John Rodriguez""]",0,0,0,0,0,0,0,0,0,0,0,0,0,4,Game: Civilization,0,0,eligible,eligible,,"title 'Mega Empires: The East' year 2021.0 weight 2.93 designers ['Flo de Haan', 'Gerart de Haan', 'John Rodriguez'] n_obs 170 adj 8.87 resid 1.06 | families ['Components: Map (Continental / National scale)', 'Continents: Asia', 'Crowdfunding: Kickstarter', 'Game: Civilization'] (1 Game: 0 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 4 (Game max 4 Series max 0 tokens Game: Civilization)",none,none
18833,Lord of the Rings: The Confrontation,2005.0,6420,7.84645688449076,1.0609347261442688,1.0832678752680875,0.0148947418919376,7.817263190382563,exclude,"[""Authors: J.R.R. Tolkien"", ""Players: Two-Player Only Games"", ""Theme: Wizards""]","[""Reiner Knizia"", ""Eric M. Lang"", ""Christian T. Petersen""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,eligible,eligible,,"title 'Lord of the Rings: The Confrontation' year 2005.0 weight 2.19 designers ['Reiner Knizia', 'Eric M. Lang', 'Christian T. Petersen'] n_obs 6420 adj 7.85 resid 1.06 | families ['Authors: J.R.R. Tolkien', 'Players: Two-Player Only Games', 'Theme: Wizards'] (0 Game: 0 Series:) | game_links as_target 1 (version_tgt 0 contained_tgt 0 reimpl_tgt 1 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 0 (Game max 0 Series max 0 tokens )",none,none
38877,No Retreat!: The Russian Front 1941-1944,2008.0,189,8.1229458153777,1.0609180735213233,1.0837731066313268,0.0868099675261116,7.952798279026521,eligible,"[""Country: Russia"", ""Decades: The 1940's"", ""Players: Games with expansions that add solo play"", ""Players: Two-Player Only Games"", ""Players: Wargames with Rules Supporting Only Two Players"", ""Series: No Retreat! (Carl Paradis)""]","[""Carl Paradis""]",0,0,0,0,0,0,0,0,0,0,0,0,0,5,Series: No Retreat! (Carl Paradis),0,0,eligible,eligible,,"title 'No Retreat!: The Russian Front 1941-1944' year 2008.0 weight 2.58 designers ['Carl Paradis'] n_obs 189 adj 8.12 resid 1.06 | families ['Country: Russia', ""Decades: The 1940's"", 'Players: Games with expansions that add solo play', 'Players: Two-Player Only Games'] (0 Game: 1 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 5 (Game max 0 Series max 5 tokens Series: No Retreat! (Carl Paradis))",none,none
284777,Unmatched: Jurassic Park – InGen vs Raptors,2020.0,2488,8.235595866848483,1.0585740091235696,1.059648902322797,0.0239262869982826,8.18870034433185,borderline,"[""Animals: Dinosaurs"", ""Category: Two-Player Fighting Games"", ""Components: Miniatures"", ""Components: Multi-Use Cards"", ""Game: Unmatched"", ""Islands: Fictional"", ""Misc: Made by Panda"", ""Misc: Watch It Played How To Videos"", ""Movies: Jurassic Park"", ""Players: Two-Player Only Games""]","[""Rob Daviau"", ""Justin D. Jacobson""]",0,0,0,0,0,0,0,0,2,0,0,0,0,18,Game: Unmatched,3,0,eligible,eligible,,"title 'Unmatched: Jurassic Park – InGen vs Raptors' year 2020.0 weight 2.06 designers ['Rob Daviau', 'Justin D. Jacobson'] n_obs 2488 adj 8.24 resid 1.06 | families ['Animals: Dinosaurs', 'Category: Two-Player Fighting Games', 'Components: Miniatures', 'Components: Multi-Use Cards'] (1 Game: 0 Series:) | game_links as_target 3 (version_tgt 0 contained_tgt 0 reimpl_tgt 1 integration_tgt 2) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 18 (Game max 18 Series max 0 tokens Game: Unmatched)",borderline,borderline
295574,Dice Masters,2014.0,233,8.088119173400067,1.0553450431312186,0.9864617331812298,0.0781848370450462,7.934876892791776,eligible,"[""Admin: Game System Entries"", ""Components: Coloured Dice"", ""Components: Dice with Icons"", ""Components: Polyhedral (not D6) dice"", ""Digital Implementations: VASSAL"", ""Game: Dice Masters"", ""Players: Two-Player Only Games""]","[""Mike Elliott"", ""Eric M. Lang""]",0,0,0,0,0,0,0,0,0,0,0,1,0,17,Game: Dice Masters,0,0,hard_exclude,high,"game-system/container entry via families Admin: Game System Entries — clearly derivative/not hidden per definition, hard_exclude regardless of n","title 'Dice Masters' year 2014.0 weight 2.79 designers ['Mike Elliott', 'Eric M. Lang'] n_obs 233 adj 8.09 resid 1.06 | families ['Admin: Game System Entries', 'Components: Coloured Dice', 'Components: Dice with Icons', 'Components: Polyhedral (not D6) dice'] (1 Game: 0 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 1 is_edition_title 0 | eco max 17 (Game max 17 Series max 0 tokens Game: Dice Masters) | hard: Admin: Game System Entries present",borderline,borderline
232956,Omen: Fires in the East,2019.0,103,7.916358921137093,1.0546614434273218,1.0235680099596527,0.1175931119315639,7.685876421751228,eligible,"[""Card Games: Lane Battler"", ""Crowdfunding: Kickstarter"", ""Game: Omen A Reign of War"", ""Players: Two-Player Only Games""]","[""John Clowdus""]",0,0,0,0,0,0,0,0,0,0,0,0,0,4,Game: Omen A Reign of War,0,0,eligible,eligible,,"title 'Omen: Fires in the East' year 2019.0 weight 2.00 designers ['John Clowdus'] n_obs 103 adj 7.92 resid 1.05 | families ['Card Games: Lane Battler', 'Crowdfunding: Kickstarter', 'Game: Omen A Reign of War', 'Players: Two-Player Only Games'] (1 Game: 0 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 4 (Game max 4 Series max 0 tokens Game: Omen A Reign of War)",none,none
379908,Marvel United: Spider-Geddon,2023.0,440,8.473507589416219,1.0544668225060807,1.1391282804622769,0.0568950073160318,8.361993375076796,eligible,"[""Comic Books: Marvel Universe"", ""Comic Books: Spider-Man"", ""Components: Miniatures"", ""Game: United"", ""Players: Games with Solitaire Rules"", ""Theme: Chibis"", ""Theme: Superheroes""]","[""Andrea Chiarvesio"", ""Eric M. Lang""]",0,0,0,0,0,0,0,0,0,0,0,0,0,4,Game: United,0,0,eligible,eligible,,"title 'Marvel United: Spider-Geddon' year 2023.0 weight 1.82 designers ['Andrea Chiarvesio', 'Eric M. Lang'] n_obs 440 adj 8.47 resid 1.05 | families ['Comic Books: Marvel Universe', 'Comic Books: Spider-Man', 'Components: Miniatures', 'Game: United'] (1 Game: 0 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 4 (Game max 4 Series max 0 tokens Game: United)",none,none
319031,Project L: Kickstarter Edition,2020.0,522,8.183652861272897,1.053515094302366,1.0284561496412028,0.0522354384427184,8.081271401925168,eligible,"[""Components: Polyominoes"", ""Crowdfunding: Kickstarter"", ""Game: Project L""]","[""Michal Mike\u0161"", ""Jan Soukal"", ""Adam \u0160pan\u011bl""]",0,0,1,0,0,0,0,0,0,0,0,0,1,2,Game: Project L,1,0,hard_exclude,high,"contained_in target of 260180 (Project L) via game_links contained_in + families ['Game: Project L'] + title 'Project L: Kickstarter Edition' contains edition/collector/Kickstarter pattern 1 shared_designers 3 year_diff 0.0 weight_diff 0.07 — high confidence derivative/edition/bundle, hard_exclude","title 'Project L: Kickstarter Edition' year 2020.0 weight 1.62 designers ['Michal Mikeš', 'Jan Soukal', 'Adam Španěl'] n_obs 522 adj 8.18 resid 1.05 | families ['Components: Polyominoes', 'Crowdfunding: Kickstarter', 'Game: Project L'] (1 Game: 0 Series:) | game_links as_target 1 (version_tgt 0 contained_tgt 1 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 1 | eco max 2 (Game max 2 Series max 0 tokens Game: Project L) | hard: contained_in 260180->319031 Game:['Game: Project L'] shared 3 ydiff 0.0 wdiff 0.07430000000000003",none,none
368846,Dice Cards,2023.0,118,7.642541188206667,1.052162119007888,0.9347993619490672,0.1098650334287785,7.427205722686261,eligible,"[""Crowdfunding: Kickstarter"", ""Mechanism: Roll-and-Write"", ""Players: Games with Solitaire Rules""]","[""Tucker Smedes""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,eligible,eligible,,"title 'Dice Cards' year 2023.0 weight 1.40 designers ['Tucker Smedes'] n_obs 118 adj 7.64 resid 1.05 | families ['Crowdfunding: Kickstarter', 'Mechanism: Roll-and-Write', 'Players: Games with Solitaire Rules'] (0 Game: 0 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 0 (Game max 0 Series max 0 tokens )",none,none
371433,Terrorscape,2023.0,1384,8.441678293544387,1.0510579567296414,0.9744947762657504,0.0320798590012129,8.37880176990201,eligible,"[""Crowdfunding: Kickstarter"", ""Digital Implementations: Tabletopia"", ""Movies: Horror Movies"", ""Players: One versus Many"", ""Series: Terrorscape"", ""Theme: Spooky Old Houses"", ""Theme: Survival""]","[""Jeffrey CCH""]",0,0,0,0,0,0,0,0,0,0,0,0,0,1,Series: Terrorscape,0,0,eligible,eligible,,"title 'Terrorscape' year 2023.0 weight 2.27 designers ['Jeffrey CCH'] n_obs 1384 adj 8.44 resid 1.05 | families ['Crowdfunding: Kickstarter', 'Digital Implementations: Tabletopia', 'Movies: Horror Movies', 'Players: One versus Many'] (0 Game: 1 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 1 (Game max 0 Series max 1 tokens Series: Terrorscape)",none,none
17419,CATAN 3D Collector's Edition,2005.0,1029,8.10460574629893,1.050891204162058,1.0048970864767988,0.0372042717969049,8.031685373576996,eligible,"[""Components: 3-Dimensional (3D)"", ""Game: Catan"", ""Islands: Fictional""]","[""Klaus Teuber""]",0,0,1,0,0,0,0,0,0,0,0,0,1,40,Game: Catan,1,0,hard_exclude,high,"contained_in target of 13 (CATAN) via game_links contained_in + families ['Game: Catan'] + title 'CATAN 3D Collector's Edition' contains edition/collector/Kickstarter pattern 1 shared_designers 1 year_diff 10.0 weight_diff 0.36 — high confidence derivative/edition/bundle, hard_exclude","title 'CATAN 3D Collector's Edition' year 2005.0 weight 2.64 designers ['Klaus Teuber'] n_obs 1029 adj 8.10 resid 1.05 | families ['Components: 3-Dimensional (3D)', 'Game: Catan', 'Islands: Fictional'] (1 Game: 0 Series:) | game_links as_target 1 (version_tgt 0 contained_tgt 1 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 1 | eco max 40 (Game max 40 Series max 0 tokens Game: Catan) | hard: contained_in 13->17419 Game:['Game: Catan'] shared 1 ydiff 10.0 wdiff 0.36370000000000013",none,none
212956,Room 25 Ultimate,2016.0,873,7.595697657822653,1.0508678343583249,1.0243214437419557,0.0403918155049935,7.516529699432866,eligible,[],"[""Fran\u00e7ois Rouz\u00e9""]",0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,borderline,borderline,"edition_title 'Room 25 Ultimate' contains edition pattern but no version/contained_in link and no Game: family — borderline (description-only inference, not hard per task)","title 'Room 25 Ultimate' year 2016.0 weight 2.14 designers ['François Rouzé'] n_obs 873 adj 7.60 resid 1.05 | families [] (0 Game: 0 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 1 | eco max 0 (Game max 0 Series max 0 tokens ) | borderline: edition pattern only, no link, no Game family",none,none
756,Black Vienna,1987.0,474,7.533283679784169,1.048110251107202,1.063582677200225,0.054816502822029,7.425843334252993,eligible,[],"[""Gilbert Obermair""]",0,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,eligible,eligible,,title 'Black Vienna' year 1987.0 weight 2.62 designers ['Gilbert Obermair'] n_obs 474 adj 7.53 resid 1.05 | families [] (0 Game: 0 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 3 (version_src 2 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 0 (Game max 0 Series max 0 tokens ),none,none
267304,Mega Empires: The West,2019.0,366,8.65455353802916,1.045906982781709,1.1766389309609178,0.0623820946291276,8.53228463255607,eligible,"[""Components: Map (Continental / National scale)"", ""Crowdfunding: Kickstarter"", ""Game: Civilization"", ""Region: Mediterranean Sea""]","[""Flo de Haan"", ""Gerart de Haan"", ""John Rodriguez"", ""Francis Tresham""]",0,0,0,0,0,0,0,0,0,0,0,0,0,4,Game: Civilization,0,0,eligible,eligible,,"title 'Mega Empires: The West' year 2019.0 weight 3.22 designers ['Flo de Haan', 'Gerart de Haan', 'John Rodriguez', 'Francis Tresham'] n_obs 366 adj 8.65 resid 1.05 | families ['Components: Map (Continental / National scale)', 'Crowdfunding: Kickstarter', 'Game: Civilization', 'Region: Mediterranean Sea'] (1 Game: 0 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 4 (Game max 4 Series max 0 tokens Game: Civilization)",none,none
139131,Hoplomachus: Rise of Rome,2013.0,389,8.212705736298304,1.0451079008444015,0.8721581984806779,0.0605097968930783,8.09410653438787,eligible,"[""Ancient: Rome"", ""Crowdfunding: Kickstarter"", ""Game: Hoplomachus"", ""Players: Games with Solitaire Rules""]","[""Josh J. Carlson"", ""Adam Carlson""]",0,0,0,0,0,0,0,0,0,0,0,0,0,5,Game: Hoplomachus,0,0,eligible,eligible,,"title 'Hoplomachus: Rise of Rome' year 2013.0 weight 2.95 designers ['Josh J. Carlson', 'Adam Carlson'] n_obs 389 adj 8.21 resid 1.05 | families ['Ancient: Rome', 'Crowdfunding: Kickstarter', 'Game: Hoplomachus', 'Players: Games with Solitaire Rules'] (1 Game: 0 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 5 (Game max 5 Series max 0 tokens Game: Hoplomachus)",none,none
232981,Tanto Cuore: Winter Romance,2018.0,144,7.84887258884988,1.0371345113641288,0.9583162230944168,0.0994533118162662,7.653944097689998,eligible,"[""Country: Japan"", ""Game: Tanto Cuore"", ""Theme: Anime / Manga"", ""Theme: Love / Romance""]",[],0,0,0,0,0,0,0,0,0,0,0,0,0,6,Game: Tanto Cuore,0,0,eligible,eligible,,"title 'Tanto Cuore: Winter Romance' year 2018.0 weight 2.00 designers [] n_obs 144 adj 7.85 resid 1.04 | families ['Country: Japan', 'Game: Tanto Cuore', 'Theme: Anime / Manga', 'Theme: Love / Romance'] (1 Game: 0 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 6 (Game max 6 Series max 0 tokens Game: Tanto Cuore)",none,none
342492,A game about WEE WHIMSICAL CREATURES and trying to identify them after someone makes noises.,2021.0,127,7.593953939297365,1.0365725291068388,0.9883718022004392,0.1059006523477852,7.386388660695706,eligible,"[""Components: Sound games"", ""Creatures: Monsters""]","[""Bez Shahriari""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,eligible,eligible,,"title 'A game about WEE WHIMSICAL CREATURES and trying to identify them after someone makes noises.' year 2021.0 weight 1.00 designers ['Bez Shahriari'] n_obs 127 adj 7.59 resid 1.04 | families ['Components: Sound games', 'Creatures: Monsters'] (0 Game: 0 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 0 (version_src 0 contained_src 0 reimplements_src 0 reimpl_src 0 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 0 (Game max 0 Series max 0 tokens )",none,none
939,Star Wars: The Queen's Gambit,2000.0,2222,7.919630953349073,1.035833516043431,0.967529733841098,0.0253179459597741,7.870007779267916,borderline,"[""Components: 3-Dimensional (3D)"", ""Movies: Star Wars""]","[""Rob Daviau"", ""Alan Roach"", ""Craig Van Ness""]",0,1,0,0,0,1,0,0,0,0,0,0,0,0,,0,3,eligible,eligible,,"title 'Star Wars: The Queen's Gambit' year 2000.0 weight 2.48 designers ['Rob Daviau', 'Alan Roach', 'Craig Van Ness'] n_obs 2222 adj 7.92 resid 1.04 | families ['Components: 3-Dimensional (3D)', 'Movies: Star Wars'] (0 Game: 0 Series:) | game_links as_target 0 (version_tgt 0 contained_tgt 0 reimpl_tgt 0 integration_tgt 0) as_source 3 (version_src 1 contained_src 0 reimplements_src 0 reimpl_src 1 expansion_src 0) | is_reimplementation False is_expansion False is_game_system 0 is_edition_title 0 | eco max 0 (Game max 0 Series max 0 tokens )",none,none
