game_id,title,year,weight,min_players,max_players,families,designers,n_obs,adj_mean,resid_Q3bFam,n_version_tgt,n_contained_tgt,decision,reason,evidence,confidence
36596,Ancient Battles Deluxe: From Guts to Gunpowder,2008.0,1.9062,1.0,2.0,"[""Ancient: Mesopotamia"", ""Country: Greece"", ""Digital Implementations: VASSAL"", ""History: Crusades"", ""History: Greek & Persian conflicts of the 4th century BC"", ""History: Wars in the Ancient Near East"", ""History: Wars of Alexander the Great"", ""Players: Two-Player Only Games"", ""Series: Ancient Battles Deluxe""]","[""Mike Nagel""]",138,7.283206984631001,0.6584920313717557,0,0,borderline,edition_title_no_structured_corroboration,title 'Ancient Battles Deluxe: From Guts to Gunpowder' contains edition pattern but no version/contained link or Game: family,borderline
42336,Ultimate Tic-Tac-Toe,2008.0,2.0,2.0,4.0,"[""Category: Combinatorial"", ""Category: n in a row"", ""Components: 9 x 9 Grids"", ""Digital Implementations: Board Game Arena"", ""Digital Implementations: igGameCenter"", ""Misc: Mensa Select""]","[""Cris Van Oosterum"", ""Mark Asperheim""]",160,6.379442746016726,-0.0090209997307946,0,0,borderline,edition_title_no_structured_corroboration,title 'Ultimate Tic-Tac-Toe' contains edition pattern but no version/contained link or Game: family,borderline
55597,Chaos Marauders (Second Edition),2009.0,1.6875,2.0,4.0,"[""Series: Fantasy Flight Silver Line"", ""Series: Ogallala"", ""Setting: Warhammer Fantasy Card Games""]","[""Stephen Hand""]",853,5.661809232273885,-0.9241922415087452,0,0,borderline,edition_title_no_structured_corroboration,title 'Chaos Marauders (Second Edition)' contains edition pattern but no version/contained link or Game: family,borderline
125326,Sedition Wars: Battle for Alabaster,2013.0,2.9565,2.0,2.0,"[""Crowdfunding: Kickstarter"", ""Players: Two-Player Only Games""]","[""Mike McVey"", ""Rob Baxter"", ""Julian Glover""]",302,5.622520975416113,-1.30713605307088,0,0,borderline,edition_title_no_structured_corroboration,title 'Sedition Wars: Battle for Alabaster' contains edition pattern but no version/contained link or Game: family,borderline
199269,1572: The Lost Expedition,2016.0,2.0,1.0,1.0,"[""History: Age of Discovery"", ""Mechanism: Roll-and-Write"", ""Players: Games with Solitaire Rules"", ""Players: Solitaire Only Games"", ""Series: XX72 Solitaire Games (Mike Heiman)""]","[""Mike Heiman""]",250,6.686017361578537,-0.0274830483044699,0,0,borderline,edition_title_no_structured_corroboration,title '1572: The Lost Expedition' contains edition pattern but no version/contained link or Game: family,borderline
249824,Munchkin Harry Potter Deluxe,2018.0,2.1111,3.0,6.0,"[""Books: Harry Potter"", ""Game: Munchkin"", ""Theme: Wizards"", ""Versions & Editions: Versions with IP after the original release""]",[],310,6.392594767658755,-0.2720703177415018,0,0,borderline,edition_Game_family_possible,families Game: Munchkin + designer 0 year 0 weight 0.11 vs base 246689 title 'Munchkin Harry Potter Deluxe' but weight/year diff larger or no link,borderline
251350,Gem Rush (Second Edition),2018.0,2.0,1.0,7.0,"[""Components: Gems/Crystals"", ""Components: Standees"", ""Creatures: Dwarves & Gnomes"", ""Crowdfunding: Kickstarter"", ""Digital Implementations: Tabletopia"", ""Series: Euro Games (Victory Point Games)"", ""Theme: Mining""]","[""Jeremy Lennert""]",227,6.992077613782824,0.1606935165224445,0,0,borderline,edition_title_no_structured_corroboration,title 'Gem Rush (Second Edition)' contains edition pattern but no version/contained link or Game: family,borderline
257674,Vampire: The Masquerade – Heritage,2020.0,3.2667,2.0,4.0,"[""Creatures: Vampires"", ""Crowdfunding: Kickstarter"", ""Mechanism: Legacy"", ""Setting: World of Darkness (White Wolf)"", ""Theme: Alternate History"", ""Versions & Editions: Board Game Versions of Role-Playing Games""]","[""Babis Giannios""]",744,7.250176701669035,-0.5697934130464732,0,0,borderline,edition_title_no_structured_corroboration,title 'Vampire: The Masquerade – Heritage' contains edition pattern but no version/contained link or Game: family,borderline
271321,CABO (Second Edition),2019.0,1.22,2.0,4.0,"[""Card Games: Draw and Discard"", ""Creatures: Unicorns"", ""Misc: Lowest Score Wins"", ""Traditional Card Games: Golf""]","[""Melissa Limes"", ""Mandy Henning""]",1743,7.553740945807379,0.617861668371904,0,0,borderline,edition_title_no_structured_corroboration,title 'CABO (Second Edition)' contains edition pattern but no version/contained link or Game: family,borderline
319264,Heroes of Normandie: Big Red One Edition,2022.0,3.1667,2.0,2.0,"[""Digital Implementations: TableTop Simulator Mod (TTS)"", ""Players: Games with expansions that add solo play"", ""Players: Two-Player Only Games"", ""Players: Wargames with Rules Supporting Only Two Players"", ""Series: Heroes System Tactical Scale World War 2""]","[""Clem Seurat"", ""Yann Uhart"", ""Yann and Clem""]",170,8.269735846260447,0.118958599125504,0,0,borderline,edition_title_no_structured_corroboration,title 'Heroes of Normandie: Big Red One Edition' contains edition pattern but no version/contained link or Game: family,borderline
328636,Chai (Deluxe Edition),2020.0,2.0,1.0,5.0,"[""Components: Game Trayz Inside"", ""Crowdfunding: Kickstarter"", ""Digital Implementations: Steam"", ""Digital Implementations: TableTop Simulator Mod (TTS)"", ""Food & Drink: Tea""]","[""Connie Kazmaier"", ""Dan Kazmaier""]",215,6.920934191306485,-0.0967909959059651,0,0,borderline,edition_title_no_structured_corroboration,title 'Chai (Deluxe Edition)' contains edition pattern but no version/contained link or Game: family,borderline
432527,Ethnos: 2nd Edition,2025.0,2.2812,1.0,6.0,"[""Game: Ethnos""]","[""Paolo Mori""]",135,8.030799295589656,0.4581436495401192,0,0,borderline,edition_Game_family_possible,families Game: Ethnos + designer 1 year 8 weight 0.17 vs base 206718 title 'Ethnos: 2nd Edition' but weight/year diff larger or no link,borderline
2952,Trivial Pursuit: Genus Edition,1981.0,1.6368,2.0,24.0,"[""Game: Trivial Pursuit"", ""Misc: Dice Tower Hall of Fame"", ""Misc: Mensa Select""]","[""Scott Abbott"", ""Chris Haney""]",8058,5.456423963082553,-1.079987678462745,0,0,borderline,edition_Game_family_possible,families Game: Trivial Pursuit + designer 2 year 22 weight 0.13 vs base 11883 title 'Trivial Pursuit: Genus Edition' but weight/year diff larger or no link,borderline
5332,Split (Revised Edition),2001.0,1.5909,2.0,6.0,"[""Card Games: Matching"", ""Components: Traditional Playing Cards""]","[""David Hoyt""]",292,6.259693260467498,0.1241672687971933,0,0,borderline,edition_title_no_structured_corroboration,title 'Split (Revised Edition)' contains edition pattern but no version/contained link or Game: family,borderline
9725,Monopoly: National Parks Edition,1998.0,1.625,2.0,8.0,"[""Theme: US National Parks""]","[""(Uncredited)""]",150,5.16235412383655,-0.741000595040064,0,0,borderline,edition_title_no_structured_corroboration,title 'Monopoly: National Parks Edition' contains edition pattern but no version/contained link or Game: family,borderline
12875,Cranium Turbo Edition,2004.0,1.7317,4.0,99.0,"[""Components: Play Dough / Modeling Clay"", ""Game: Cranium""]","[""Richard Tait"", ""Whit Alexander""]",453,6.066232295489744,-0.0003760995311186,0,0,borderline,edition_Game_family_possible,families Game: Cranium + designer 2 year 1 weight 0.65 vs base 16035 title 'Cranium Turbo Edition' but weight/year diff larger or no link,borderline
22664,Phase 10 Masters Edition,2001.0,1.4074,2.0,6.0,"[""Containers: Tin/Metal Box"", ""Game: Phase 10"", ""Traditional Card Games: Rummy""]","[""Ken Johnson""]",499,5.823244946235067,-0.2528981952820954,0,0,borderline,edition_Game_family_possible,families Game: Phase 10 + designer 1 year 6 weight 0.21 vs base 38187 title 'Phase 10 Masters Edition' but weight/year diff larger or no link,borderline
22924,Card Football: Premiere Edition,2006.0,1.8529,1.0,4.0,"[""Sports: American Football / Gridiron""]","[""Paolo Del Rio"", ""Fabio Del Rio""]",164,6.544337835869299,0.3097978994023167,0,0,borderline,edition_title_no_structured_corroboration,title 'Card Football: Premiere Edition' contains edition pattern but no version/contained link or Game: family,borderline
30804,Song of Blades and Heroes: Revised Edition,2007.0,2.2143,2.0,6.0,"[""Components: Miniature agnostic"", ""Series: Song of Blades and Heroes""]","[""Andrea Sfiligoi""]",365,7.747689174134394,0.8619078870336017,0,0,borderline,edition_title_no_structured_corroboration,title 'Song of Blades and Heroes: Revised Edition' contains edition pattern but no version/contained link or Game: family,borderline
63052,Pass the Bomb: Party Edition,2007.0,1.0769,2.0,12.0,"[""Game: Pass the Bomb""]","[""Los Rodriguez"", ""Juan Rodriguez"", ""Sylvie Barc""]",338,6.177413792195822,0.227070175276677,0,0,borderline,edition_Game_family_possible,families Game: Pass the Bomb + designer 3 year 8 weight 0.03 vs base 15383 title 'Pass the Bomb: Party Edition' but weight/year diff larger or no link,borderline
85424,La Bataille de la Moscowa (Third Edition),2011.0,4.1622,2.0,8.0,"[""Cities: Borodino (Russia)"", ""Cities: Moscow (Russia)"", ""Country: Russia"", ""Series: La Bataille (Marshal Enterprises / Clash of Arms Games)""]","[""Terry Doherty""]",162,8.527178301731162,0.7672455662674995,0,0,borderline,edition_title_no_structured_corroboration,title 'La Bataille de la Moscowa (Third Edition)' contains edition pattern but no version/contained link or Game: family,borderline
86415,Cornerstone Essential,2010.0,1.6667,2.0,4.0,"[""Components: 3-Dimensional (3D)""]","[""Matt Mette""]",216,7.092562111395525,0.5065270556247015,0,0,borderline,edition_title_no_structured_corroboration,title 'Cornerstone Essential' contains edition pattern but no version/contained link or Game: family,borderline
138614,Relic Expedition,2014.0,2.3333,2.0,4.0,"[""Components:  Meeples"", ""Components: Dice with Icons"", ""Components: Meeples (Animal) / Animeeples"", ""Crowdfunding: Kickstarter""]","[""Randy Hoyt""]",247,6.802988277615703,0.1190517653701883,0,0,borderline,edition_title_no_structured_corroboration,title 'Relic Expedition' contains edition pattern but no version/contained link or Game: family,borderline
166858,Villainous Vikings (Second Edition),2014.0,2.5,3.0,5.0,"[""Components: Map (Continental / National scale)"", ""History: Viking Expansion"", ""Mythology: Norse"", ""Theme: Vikings""]","[""Jeremy Stoltzfus"", ""Graham Weaver""]",102,7.1625576853367,0.3565851175883034,0,0,borderline,edition_title_no_structured_corroboration,title 'Villainous Vikings (Second Edition)' contains edition pattern but no version/contained link or Game: family,borderline
167270,Medina (Second Edition),2014.0,2.3784,2.0,4.0,"[""Category: Combinatorial"", ""Cities: Medina (Saudi Arabia)"", ""Components: 13 x 18 Grids"", ""Components: Wooden pieces & boards"", ""Digital Implementations: Board Game Arena"", ""Region: North Africa"", ""Theme: City"", ""Theme: Deserts""]","[""Stefan Dorra""]",2143,7.677181487709225,0.4450890478296117,0,0,borderline,edition_title_no_structured_corroboration,title 'Medina (Second Edition)' contains edition pattern but no version/contained link or Game: family,borderline
174584,Orcs Must Die! The Board Game: Order Edition,2016.0,2.4,1.0,4.0,"[""Creatures: Orcs"", ""Crowdfunding: Kickstarter""]","[""Sandy Petersen""]",194,6.718467927565638,-0.2208576796120906,0,0,borderline,edition_title_no_structured_corroboration,title 'Orcs Must Die! The Board Game: Order Edition' contains edition pattern but no version/contained link or Game: family,borderline
174646,Orcs Must Die! The Board Game: Unchained Edition,2016.0,2.0,1.0,4.0,"[""Creatures: Orcs"", ""Crowdfunding: Kickstarter""]","[""Sandy Petersen""]",119,6.726242493004023,-0.0021241968394294,0,0,borderline,edition_title_no_structured_corroboration,title 'Orcs Must Die! The Board Game: Unchained Edition' contains edition pattern but no version/contained link or Game: family,borderline
182218,Hoax (Second Edition),2016.0,1.7647,3.0,6.0,[],"[""Bill Eberle"", ""Edward Horn, Jr."", ""Peter Olotka"", ""Jack Kittredge""]",800,6.110912468112291,-0.8036600638438625,0,0,borderline,edition_title_no_structured_corroboration,title 'Hoax (Second Edition)' contains edition pattern but no version/contained link or Game: family,borderline
184866,Wings for the Baron (Second Edition),2015.0,2.4211,3.0,5.0,"[""Country: Germany"", ""Occupation: Aviator""]","[""Dave Townsend""]",298,7.95039283189382,1.0308201339013523,0,0,borderline,edition_title_no_structured_corroboration,title 'Wings for the Baron (Second Edition)' contains edition pattern but no version/contained link or Game: family,borderline
222407,Lignum (Second Edition),2017.0,4.0964,2.0,4.0,[],"[""Alexander Huemer""]",954,8.273020592672355,0.3463350888050573,0,0,borderline,edition_title_no_structured_corroboration,title 'Lignum (Second Edition)' contains edition pattern but no version/contained link or Game: family,borderline
235555,Bios: Origins (Second Edition),2019.0,4.2248,1.0,4.0,"[""Components: Map (Global Scale)"", ""Crowdfunding: Kickstarter"", ""Digital Implementations: VASSAL"", ""Mechanism: Tableau Building"", ""Players: Games with Solitaire Rules"", ""Series: BIOS (Phil Eklund)"", ""Theme: Biology"", ""Theme: Evolution""]","[""Phil Eklund"", ""Jon Manker""]",1194,8.29442359073247,-0.0434345494778583,0,0,borderline,edition_title_no_structured_corroboration,title 'Bios: Origins (Second Edition)' contains edition pattern but no version/contained link or Game: family,borderline
245931,Neta-Tanka: Deluxe Edition,2019.0,2.8088,1.0,5.0,"[""Crowdfunding: Kickstarter"", ""Players: Games with Solitaire Rules"", ""Theme: Native Americans / First Peoples""]","[""Herv\u00e9 Rigal""]",1492,7.522530576899964,-0.1494595313456415,0,0,borderline,edition_title_no_structured_corroboration,title 'Neta-Tanka: Deluxe Edition' contains edition pattern but no version/contained link or Game: family,borderline
255708,Trekking the National Parks: Second Edition,2018.0,1.7895,2.0,5.0,"[""Country: USA"", ""Misc: Mensa Select"", ""Theme: Nature"", ""Theme: US National Parks""]","[""Charlie Bink""]",1305,7.14184144594519,0.0068540485992185,0,0,borderline,edition_title_no_structured_corroboration,title 'Trekking the National Parks: Second Edition' contains edition pattern but no version/contained link or Game: family,borderline
281657,Malifaux (Third Edition),2019.0,4.2308,2.0,2.0,"[""Components: Traditional Playing Cards"", ""Players: Two-Player Only Games""]","[""Kyle Rowan"", ""Mason Crawford"", ""Aaron Darland"", ""Matt Carter""]",155,8.952998169522637,0.8235279383407708,0,0,borderline,edition_title_no_structured_corroboration,title 'Malifaux (Third Edition)' contains edition pattern but no version/contained link or Game: family,borderline
301728,Endogenesis: 2nd Edition,2021.0,2.0,1.0,5.0,"[""Crowdfunding: Kickstarter""]","[""David Goh""]",115,7.265055490206846,0.2962419029773979,0,0,borderline,edition_title_no_structured_corroboration,title 'Endogenesis: 2nd Edition' contains edition pattern but no version/contained link or Game: family,borderline
321537,Soviet Dawn: The Russian Civil War 1918-1921 – Deluxe Edition,2021.0,1.8696,1.0,1.0,"[""Cities: Moscow (Russia)"", ""Country: Russia"", ""Country: Soviet Union"", ""Crowdfunding: Kickstarter"", ""Decades: The 1920's"", ""History: Russian Civil War"", ""Interwar period (Nov. 1918 - Aug. 1939)"", ""Players: Solitaire Only Games"", ""Players: Solitaire Only Wargames"", ""Series: States of Siege""]","[""Darin A. Leviloff""]",163,7.50688739295349,0.1184866065671608,0,0,borderline,edition_title_no_structured_corroboration,title 'Soviet Dawn: The Russian Civil War 1918-1921 – Deluxe Edition' contains edition pattern but no version/contained link or Game: family,borderline
