game_id,title,n_obs,ref_penetration,hobby_well_known,spec_ge10,spec_ge20,tvd_global,overlap_status,max_weight,n_supported_ge10,has_broad,has_niche_drop,broad_decision,broad_reason
308368,Digimon Card Game,175,0.0006198317497169555,False,,,0.124494433751002,borderline_overlap,1261.70724639742,3,False,False,broad,passes all broad checks
344415,Trek 12: Amazonia,383,0.0013686458288547803,False,,,0.1049530519750711,borderline_overlap,2399.584011378196,4,False,False,broad,passes all broad checks
324344,Twinkle Starship,264,0.0009243733608495636,False,,,0.4681189455897861,adequate_overlap,633.0925222610819,2,False,False,broad,passes all broad checks
33767,Yavalath,256,0.0008849620935265202,False,,,0.2372950819534225,borderline_overlap,1039.9660160745618,4,False,False,broad,passes all broad checks
232900,Anachrony Leader Box,165,0.0005911690098456511,False,0.896969696969697,0.7757575757575758,0.1671444860171484,borderline_overlap,428.7780297467869,1,False,False,niche_specialist,specialist 0.90 + niche_drop False + not broad
215616,Ascension: Gift of the Elements,483,0.001723347234762171,False,,,0.0765322713944163,adequate_overlap,1069.3833450461846,4,False,False,broad,passes all broad checks
415945,Unmatched: Slings and Arrows,440,0.0015442051105665191,False,,,0.0673303651851116,adequate_overlap,1202.362051994406,4,False,False,broad,passes all broad checks
299317,Aeon's End: Outcasts,1087,0.003887384095045645,False,0.9282428702851886,0.7580496780128795,0.047280608018317,adequate_overlap,1245.8499629184828,7,False,False,niche_specialist,specialist 0.93 + niche_drop False + not broad
371140,Ticket to Ride: Northern Lights,223,0.0007953910314286943,False,,,0.1514547991224158,adequate_overlap,1601.2825846487217,4,False,False,broad,passes all broad checks
27976,Heroscape Master Set: Swarm of the Marro,2332,0.008179629390773465,True,,,0.0437806474376318,adequate_overlap,1295.830072139309,4,False,False,not_hidden_hobby_well_known,ref_penetration 0.0082 >0.5% despite n_obs 2332 — known to hobby core
23604,The World Cup Game,741,0.0026441377531278214,False,,,0.2846445252732605,borderline_overlap,1540.6331644893262,4,False,False,broad,passes all broad checks
149910,Six Making,246,0.0008634650386230419,False,,,0.2061085982135851,adequate_overlap,1332.444672074183,4,False,False,broad,passes all broad checks
189190,9 Lives,852,0.0030489989538099948,False,,,0.3439192016717324,adequate_overlap,1420.7099588190606,4,False,False,broad,passes all broad checks
166859,Web of Spies,184,0.0006556601745560858,False,,,0.0405620353744219,adequate_overlap,1217.309832523645,4,False,False,broad,passes all broad checks
128425,Asteriated Grail,156,0.0005553405850065207,False,,,0.0909549758160023,adequate_overlap,984.7620911153356,2,False,False,broad,passes all broad checks
263938,Paupers' Ladder,251,0.0008957106209782593,False,,,0.0851316650088603,adequate_overlap,1591.6263709791588,4,False,False,broad,passes all broad checks
84889,Cave Evil,538,0.001920403571377388,False,,,0.0499159368476506,adequate_overlap,748.9118741276217,4,False,False,broad,passes all broad checks
180543,"Exceed: Red Horizon – Reese, Heidi, Nehtali, and Vincent",218,0.000763145449073477,False,,,0.1111490041547231,adequate_overlap,1129.081512870747,4,False,False,broad,passes all broad checks
257601,The Duke: Lord's Legacy,391,0.0013937257262421714,False,,,0.0569670028269927,adequate_overlap,1206.7838244858756,4,False,False,broad,passes all broad checks
3406,Lines of Action,557,0.0019347349413130401,False,,,0.2220768368905859,adequate_overlap,538.2913402372402,4,False,False,broad,passes all broad checks
180942,A Touch of Evil: Dark Gothic – Colonial Horror,215,0.000763145449073477,False,,,0.1021570005580737,adequate_overlap,1372.9513171696835,2,False,False,broad,passes all broad checks
326933,Unmatched: Redemption Row,1188,0.004163262966306949,False,,,0.0832278557570151,borderline_overlap,1267.423838996007,4,False,False,broad,passes all broad checks
