game_id,title,year,n_obs,users_rated,weight,weight_missing,raw_mean,adj_mean,se_adj,expected_quality,underratedness,underratedness_cv,lower_bound_resid,lower_bound_adj,model_spec,volume_band,volume_band_6,year_band,volume_decile,is_reimplementation,bayes_rating,rank_current
982,Amoeba Wars,1981.0,499,525.0,2.0741,0.0,6.037675350701401,6.3155336051774205,0.05342570023390737,6.357329521212851,-0.0417959160354302,-0.024413190225396342,-0.14651028849388864,6.210819232718962,Q3b,200-499,200-499,1980s,D6,False,5.59084,9989.0
988,Zapp Zerapp,2000.0,471,490.0,1.3,0.0,6.087261146496815,6.4388870893237105,0.054990800568146404,6.141996899490861,0.2968901898328493,0.30506738997071814,0.18910822071928235,6.331105120210143,Q3b,200-499,200-499,2000s,D6,False,5.61002,9024.0
1017,Fresh Fish,1997.0,995,1033.0,3.044,0.0,6.7577664723618085,7.404076933134882,0.03783458333026884,6.94702365504828,0.4570532780866019,0.4726092229393002,0.382897494759275,7.329921149807555,Q3b,500-999,500-999,1990s,D8,False,5.89995,3902.0
1032,B-17: Queen of the Skies,1981.0,1914,2140.0,2.328,0.0,7.01917788401254,7.173417605626584,0.027279068045779734,7.000023151392093,0.17339445423449096,0.17437564494032998,0.11992748086476268,7.119950632256856,Q3b,1k-2.5k,1k-2k,1980s,D9,False,6.17753,2331.0
1037,Deadlands: Doomtown,1998.0,638,657.0,3.0167,0.0,7.210594200626959,7.498242680531581,0.04724873183841914,6.818893233490806,0.6793494470407744,0.6624822586277475,0.5867419326374729,7.405635166128279,Q3b,500-999,500-999,1990s,D7,False,5.86246,4210.0
1467,Abduction,1998.0,269,278.0,1.4643,0.0,5.191226765799256,5.3911231033850955,0.07276530529982086,5.914159442208886,-0.5230363388237906,-0.5530711146628873,-0.6656563372114395,5.248503104997447,Q3b,200-499,200-499,1990s,D5,False,5.46131,30315.0
1468,Anybody's Guess,1990.0,105,113.0,1.3636,0.0,5.827228571428571,5.852160950881324,0.11646779310776094,5.7176341123033865,0.1345268385779379,0.12086421071527287,-0.09375003591327352,5.623884076390113,Q3b,100-199,100-199,1990s,D1,False,5.51536,21160.0
1470,Venezia,2001.0,230,238.0,2.2857,0.0,5.764782608695652,6.1091380238695,0.07869308619142615,6.505961973299172,-0.39682394942967214,-0.402258539755584,-0.5510623983648674,5.954899574934305,Q3b,200-499,200-499,2000s,D4,False,5.52366,18482.0
1477,Days of Decision II,1994.0,122,123.0,3.6875,0.0,6.362786885245901,6.695445285479994,0.10804895738021865,7.367829701009511,-0.6723844155295176,-0.6831740188502478,-0.8841603719947461,6.483669329014766,Q3b,100-199,100-199,1990s,D1,True,5.53991,14886.0
1484,Clue: The Great Museum Caper,1991.0,1618,1703.0,1.9254,0.0,6.770218386897403,6.934798587480819,0.029669568979370436,6.423346704008779,0.5114518834720405,0.5310566595578399,0.45329952827247444,6.876646232281253,Q3b,1k-2.5k,1k-2k,1990s,D9,False,6.01787,3096.0
1491,Outpost,1991.0,1215,1250.0,3.1138,0.0,6.78865135802469,7.376863332857085,0.034238312923517554,6.934999356360313,0.441863976496772,0.4450655362028373,0.3747568831666776,7.30975623952699,Q3b,1k-2.5k,1k-2k,1990s,D8,False,5.94625,3550.0
1916,Shuttles,1973.0,300,314.0,1.625,0.0,5.725455566666667,5.9310115496827365,0.06890327561870532,5.947378397993461,-0.016366848310724436,-0.0029331129134870793,-0.15141726852338686,5.795961129470074,Q3b,200-499,200-499,1970s,D5,False,5.52823,17260.0
1919,D-Day (3rd Edition),1977.0,398,419.0,2.4912,0.0,5.994396959798994,6.148753158994543,0.05982172882354406,6.801790296046481,-0.6530371370519381,-0.674291735388298,-0.7702877255460845,6.031502570500397,Q3b,200-499,200-499,1970s,D6,True,5.56055,12249.0
1920,The Business Game,1965.0,332,372.0,2.0789,0.0,5.784337349397589,5.95520671201212,0.06549851505021835,5.970894350832397,-0.01568763882027735,-0.04613057059300729,-0.14406472831870532,5.826829622513692,Q3b,200-499,200-499,1960s,D5,False,5.5362,15512.0
